x,y,z,TGF_beta1,exosomes,alpha_SMA,collagen_I,PDGF,VEGF,IL1_beta,TNF_alpha,oxygen,glucose,lactate,ATP
-400,0,-200,8.12133797347921,51.62558951067528,0.0,0.0,1.191400840289485,1.8,0.35,0.37,0.2,0.4,0.7,0.264
-400,0,-180,6.751640370733369,55.631902770963364,0.0,0.0,1.2705836663691694,1.76,0.35,0.37,0.2,0.41000000000000003,0.69,0.26560000000000006
-400,0,-160,7.637753627905709,65.26340289775567,0.0,0.0,1.1957058657357467,1.7200000000000002,0.35,0.37,0.2,0.42000000000000004,0.68,0.26720000000000005
-400,0,-140,7.004895368015319,72.72376234233151,0.0,0.0,1.203269939357896,1.6800000000000002,0.35,0.37,0.2,0.43000000000000005,0.67,0.26880000000000004
-400,0,-120,6.249282406583688,72.20634015698995,0.0,0.0,1.3726606282261673,1.6400000000000001,0.35,0.37,0.2,0.44000000000000006,0.66,0.27040000000000003
-400,0,-100,7.566872850894665,86.30218627072513,0.0,0.0,1.2837540412545614,1.6,0.35,0.37,0.2,0.45,0.65,0.272
-400,0,-80,6.639915890883834,2.752615944294236,0.0,0.0,1.348702022936976,1.56,0.35,0.37,0.2,0.46,0.64,0.2736
-400,0,-60,8.108926569477592,3.1252265121193643,0.0,0.0,1.3880889405125516,1.52,0.35,0.37,0.2,0.47000000000000003,0.63,0.2752
-400,0,-40,7.250256050363372,4.115653978136419,0.0,0.0,1.1663699318204301,1.48,0.35,0.37,0.2,0.48000000000000004,0.62,0.27680000000000005
-400,0,-20,8.781530833310553,4.929628027604662,0.0,0.0,1.2582138795335192,1.44,0.35,0.37,0.2,0.49000000000000005,0.61,0.27840000000000004
-400,0,0,8.12588302425446,6.728641609956643,0.0,0.0,1.2260410070163033,1.4,0.35,0.37,0.2,0.5,0.6,0.28
-400,0,20,8.075935671339018,7.468734850775477,0.0,0.0,1.1941702440717492,1.3599999999999999,0.35,0.37,0.2,0.51,0.59,0.2816
-400,0,40,8.267610513397662,8.72134741109132,0.0,0.0,1.135775897450581,1.32,0.35,0.37,0.2,0.52,0.5800000000000001,0.2832
-400,0,60,7.600417092765483,12.880675529501511,0.0,0.0,1.337949411759018,1.28,0.35,0.37,0.2,0.53,0.57,0.28480000000000005
-400,0,80,7.8558409892082635,16.60898425197708,0.0,0.0,1.1348106138044538,1.24,0.35,0.37,0.2,0.54,0.56,0.28640000000000004
-400,0,100,8.22722177705464,19.18947928416735,0.0,0.0,1.3486097074708663,1.2,0.35,0.37,0.2,0.55,0.55,0.28800000000000003
-400,0,120,7.467825501271665,18.71705129916122,0.0,0.0,1.3348852981013168,1.16,0.35,0.37,0.52,0.56,0.37999999999999995,0.43296
-400,0,140,7.439806486425029,26.078437484504153,0.0,0.0,1.2104538244341587,1.12,0.35,0.37,0.8400000000000001,0.5700000000000001,0.20999999999999996,0.5830400000000001
-400,0,160,8.98369295837176,30.589259807558847,0.0,0.0,1.1506725303233816,1.08,0.35,0.37,0.8400000000000001,0.5800000000000001,0.19999999999999996,0.5897600000000001
-400,0,180,7.353907502004613,48.006422219006964,0.0,0.0,1.371859858839547,1.04,0.35,0.37,0.52,0.5900000000000001,0.35,0.44544000000000006
-380,-120,-200,7.802258250558674,52.09672843910113,0.0,0.0,1.2690215265201799,1.8,0.35,0.37,0.2022542346448618,0.40150282309657453,0.6988728826775692,0.2649645169545192
-380,-120,-180,8.753981837905835,48.180874502822945,0.0,0.0,1.1264489809424938,1.76,0.35,0.37,0.2022542346448618,0.41150282309657454,0.6888728826775692,0.26658255083167814
-380,-120,-160,8.785293523317158,74.22200541590047,0.0,0.0,1.232917806842378,1.7200000000000002,0.35,0.37,0.2022542346448618,0.42150282309657455,0.6788728826775692,0.268200584708837
-380,-120,-140,6.621292675195253,62.759760657969395,0.0,0.0,1.3731284237181087,1.6800000000000002,0.35,0.37,0.2022542346448618,0.4315028230965745,0.6688728826775692,0.26981861858599593
-380,-120,-120,8.379733488453857,90.86355493630364,0.0,0.0,1.390259691302948,1.6400000000000001,0.35,0.37,0.2022542346448618,0.4415028230965745,0.6588728826775692,0.2714366524631548
-380,-120,-100,8.298406099280772,89.61561402401507,0.0,0.0,1.2833599732800276,1.6,0.35,0.37,0.2022542346448618,0.4515028230965745,0.6488728826775692,0.2730546863403137
-380,-120,-80,7.49870303293701,3.3398421460853127,0.0,0.0,1.280180713028863,1.56,0.35,0.37,0.2022542346448618,0.46150282309657453,0.6388728826775691,0.2746727202174726
-380,-120,-60,7.275140048715361,3.2781501544047047,0.0,0.0,1.1502432219217595,1.52,0.35,0.37,0.2022542346448618,0.47150282309657454,0.6288728826775691,0.2762907540946315
-380,-120,-40,5.945332043705831,4.991347607178588,0.0,0.0,1.2382596767542513,1.48,0.35,0.37,0.2022542346448618,0.48150282309657455,0.6188728826775691,0.2779087879717904
-380,-120,-20,8.22038621357522,6.291125713664899,0.0,0.0,1.3068229377083194,1.44,0.35,0.37,0.2022542346448618,0.49150282309657456,0.6088728826775691,0.2795268218489493
-380,-120,0,7.412230692273354,6.0360610708400175,0.0,0.0,1.2722886081423634,1.4,0.35,0.37,0.2022542346448618,0.5015028230965746,0.5988728826775691,0.2811448557261082
-380,-120,20,8.54257846244313,9.6308796889954,0.0,0.0,1.2790962712564609,1.3599999999999999,0.35,0.37,0.2022542346448618,0.5115028230965746,0.5888728826775691,0.28276288960326706
