cell_id,x,y,z,cell_type,volume,activation_level,miR_455_3p_level,miR_148a_5p_level,alpha_SMA_production,collagen_I_production,exosome_uptake_rate,last_exosome_uptake,miR_455_3p_effect,miR_148a_5p_effect,synergy_factor,cell_cycle_phase,stress_level,metabolic_activity,receptor_density,endosome_count,lysosome_count,mitochondria_activity,ER_stress,autophagy_level,senescence_markers,surface_receptor_count,internalized_receptor_count,vesicle_count,secretory_vesicle_count,actin_polymerization,stress_fiber_density,cell_stiffness,migration_speed,protrusion_activity,TGF_pathway_activity,PDGF_pathway_activity,apoptosis_pathway_activity,proliferation_signal
0,70.49017512678908,19.47198270161266,-172.63327502196248,0,3787.0467378896246,0.1989728665199915,0.0,0.5236239990406419,1.591782932159932,0.15952951363809226,0.403658754230269,2880,0.0,0.8396469665153427,1.0,0.0,0.22746029839928078,0.5850568986234214,112.42104158164709,4.0,13,0.353534732814355,0.17513124457980242,0.06823808951978423,0.0,110.15685317175151,2.2641884098955813,13,10,0.3424379207483685,0.22069281744408847,0.8310392261661327,0.1990996249904491,0.29864943748567363,0.12957361233507853,0.41995807512707123,0.08508219676659579,0.6999301252117854
1,-7.090467379594689,-200.68445270338475,-120.0,0,4858.556469075928,0.22281173637269713,0.0,0.3874647114599168,1.782493890981577,0.22854140118716929,0.47906691197906404,2880,0.0,0.7948569452330032,1.0,0.0,0.4815963869616368,0.42877031395104187,150.22824003408172,3.0,14,0.3829174398300528,0.20110352921687463,0.14447891608849103,0.0,129.195511808838,21.032728225243705,14,12,0.3214848453486158,0.2817759789181995,0.9226639683772992,0.14284760813346734,0.21427141220020102,0.219271127470575,0.3685992124638136,0.18337815853448172,0.6143320207730227
2,-95.8195890237015,-155.75350983929613,-140.71134421818584,0,4142.40080676514,0.21868632534241653,0.0,0.4111984084651515,1.7494906027393322,0.21389574157616392,0.40180407636420745,2880,0.0,0.8043812376093947,1.0,0.0,0.35559308190751027,0.45648868539453785,107.58200013981595,9.0,16,0.424352605008477,0.1963386344315496,0.10667792457225307,0.0,91.9206778650386,15.661322274777344,13,7,0.2862768274385596,0.24585826019587226,0.8687873902938084,0.15264712420701856,0.22897068631052786,0.13942622837296728,0.3728204986275982,0.13489168045723984,0.6213674977126636
3,-112.2733694396624,-182.04758071117553,-142.2989123108918,0,5036.018462483451,0.22343626683835222,0.0,0.39544646740891154,1.7874901347068177,0.22548981730244272,0.46245978806532956,2880,0.0,0.7981618467823971,1.0,0.0,0.4204493133281919,0.41616966905973973,120.84422539041975,7.0,11,0.23833617193801337,0.20129799520092603,0.12613479399845756,0.0,109.5100124648244,11.334212925595349,6,9,0.3285005835367426,0.010285997008017717,0.5154289955120266,0.1385716484560777,0.20785747268411653,0.08066508779852075,0.35710985730286476,0.1598866666034329,0.5951830955047747
4,-78.36075780065855,-123.42884673601472,-139.3730972964371,0,3660.887686083578,0.23487954251745363,0.0,0.2981879454231126,1.879036340139629,0.2949355263227166,0.637926395306394,2880,0.0,0.7488623120076111,1.0,1.9296937344232736,0.4851305311895989,0.4737155061729305,94.10074623141273,2.0,14,0.4018828637126229,0.21739718664623459,0.14553915935687967,0.0,75.29934585703963,18.801400374373106,11,7,0.24891456579446322,0.2267006995167367,0.840051049275105,0.15610637805717564,0.23415956708576346,0.15973466332777053,0.3912709551618094,0.18807086991298094,0.6521182586030156
5,265.4019385098919,82.85752121696189,-148.6556540715385,0,3776.291659629245,0.21169141909217887,0.0,0.5469861743486542,1.693531352737431,0.1635981010763458,0.5259383278696965,2880,0.0,0.8454371917596635,1.0,0.0,0.7860150072087488,0.3129170843740973,113.98399373512753,1.0,13,0.29264162019642637,0.18571294538137767,0.23580450216262464,0.0,95.97180878152808,18.012184953599448,1,7,0.2585547013378901,0.15763023514203386,0.7364453527130508,0.10529427525483702,0.15794141288225552,0.23609102852006997,0.3239250668767603,0.29332855554804693,0.5398751114612672
6,-315.5415510569239,51.24335593021225,-155.67957319307249,0,4038.5326661779513,0.22181848301547835,0.0,0.4781377881576224,1.7745478641238268,0.19183876885331888,0.39493974642217883,2880,0.0,0.8270308531143165,1.0,0.0,0.6630543299658412,0.29629394120130975,103.48219283732037,6.0,15,0.2410377765806747,0.19663866329771457,0.19891629898975235,0.0,90.97450119077618,12.507691646544185,9,8,0.2973622582191439,0.16093185714340086,0.7413977857151013,0.09880053471133836,0.14820080206700753,0.30300596580791694,0.301732780305197,0.24927220675700196,0.5028879671753284
7,218.3765747775912,-152.8061071756462,-120.0,0,4375.239874720379,0.21451750263598893,0.0,0.4980706194754474,1.7161400210879114,0.17934128148958128,0.3539751840792743,2880,0.0,0.8327956653551926,1.0,2.5278814053751626,0.6196099015472494,0.35212617937402807,95.15281407404476,6.0,14,0.24346907479208046,0.18954813025774925,0.18588297046417482,0.0,66.77182202364533,28.380992050399428,8,6,0.25851343803702903,0.1038253208146289,0.6557379812219434,0.1181893031659906,0.1772839547489859,0.15179719859041907,0.3360678413831443,0.23240368474066864,0.5601130689719072
8,125.01376452473589,-307.5447457223683,-145.2357631539329,0,4413.809762221022,0.240858737667985,0.0,0.3489266065807487,1.92686990134388,0.26826070691430665,0.5657454215575178,2880,0.0,0.7772464395424223,1.0,1.561897787609559,0.7547722844973972,0.28114878889981043,105.9930165423784,10.0,13,0.11892743988699185,0.21951306082581867,0.22643168534921915,0.0,86.97184673445207,19.021169807926327,7,6,0.3656999178292845,0.25923414084059093,0.8888512112608864,0.09214437284253685,0.13821655926380527,0.25219797168587577,0.29799074130947356,0.28938953163006326,0.49665123551578927
9,-86.45497811915094,-181.4772464304186,-145.049068432643,0,4541.820902174076,0.2126671668183922,0.0,0.47460890112211035,1.7013373345471376,0.18505383957948662,0.4361011967099201,2880,0.0,0.8259685852329862,1.0,0.0,0.5384097337868032,0.4098247317321109,93.37700468749784,3.0,13,0.30687476228991656,0.18863911741266243,0.16152292013604097,0.0,88.19608252559954,5.180922161898302,6,10,0.23669014466955157,0.19376250159116776,0.7906437523867517,0.13778301331597168,0.20667451997395753,0.08256092964553169,0.3628597813302078,0.2024984379796684,0.604766302217013
10,-194.3030321664642,36.73783299045045,-120.0,0,4298.9749061583525,0.23724762270309335,0.0,0.3049243836362168,1.8979809816247468,0.29295299602929825,0.5829333971735332,2880,0.0,0.7530403106328124,1.0,0.0,0.4535982744316999,0.4359273253282456,121.9884921861545,4.0,16,0.49691165594834485,0.2190933977654045,0.13607948232950998,0.0,99.1981270350067,22.79036515114779,5,9,0.23634081681259883,0.29858145581955947,0.9478721837293392,0.14334411364966496,0.21501617047449745,0.20964992190575263,0.3701159100237095,0.1755624693937667,0.6168598500395159
11,-89.4470238484728,312.33073756813855,-132.65110171713152,0,4645.03080170595,0.22216519779060895,0.0,0.47223730575231304,1.7773215823248716,0.19411981319404822,0.5104673785260033,2880,0.0,0.825247324851477,1.0,0.0,0.7505299974067945,0.2898156747584861,122.81204775788589,4.0,16,0.45566665861603295,0.19714413955189197,0.22515899922203833,0.02313235279449203,91.51956205158217,31.292485706303722,11,8,0.25699126713590453,0.16799677796884419,0.7519951669532663,0.09661018289173308,0.14491527433759963,0.3840041172678346,0.30433466798881953,0.2823590678162858,0.5072244466480326
