x,y,z,TGF_beta1,exosomes,alpha_SMA,collagen_I,PDGF,VEGF,IL1_beta,TNF_alpha,oxygen,glucose,lactate,ATP
-400,0,-200,9.068342347144734,57.82678062713321,0.0,0.0,1.1769972076932618,1.8,0.35,0.37,0.2,0.4,0.7,0.264
-400,0,-180,6.133289460720865,46.96335824872543,0.0,0.0,1.3169202916386034,1.76,0.35,0.37,0.2,0.41000000000000003,0.69,0.26560000000000006
-400,0,-160,6.818601952493759,58.0201467151594,0.0,0.0,1.2622109637613954,1.7200000000000002,0.35,0.37,0.2,0.42000000000000004,0.68,0.26720000000000005
-400,0,-140,6.706508548149021,83.39277228920882,0.0,0.0,1.1670542155804018,1.6800000000000002,0.35,0.37,0.2,0.43000000000000005,0.67,0.26880000000000004
-400,0,-120,8.244655329437311,92.25862256603907,0.0,0.0,1.2404343412751462,1.6400000000000001,0.35,0.37,0.2,0.44000000000000006,0.66,0.27040000000000003
-400,0,-100,6.931467088879113,93.5391012590177,0.0,0.0,1.301508720352001,1.6,0.35,0.37,0.2,0.45,0.65,0.272
-400,0,-80,7.4261791544167,3.55428626910692,0.0,0.0,1.1511022779666242,1.56,0.35,0.37,0.2,0.46,0.64,0.2736
-400,0,-60,7.447636559726942,3.379988192393468,0.0,0.0,1.2661438711976782,1.52,0.35,0.37,0.2,0.47000000000000003,0.63,0.2752
-400,0,-40,7.829684159678151,5.0896631301902655,0.0,0.0,1.2317436373015727,1.48,0.35,0.37,0.2,0.48000000000000004,0.62,0.27680000000000005
-400,0,-20,6.70677110952762,5.661004302526142,0.0,0.0,1.2202287167031385,1.44,0.35,0.37,0.2,0.49000000000000005,0.61,0.27840000000000004
-400,0,0,7.861554282860297,6.563108489025552,0.0,0.0,1.3995049539218918,1.4,0.35,0.37,0.2,0.5,0.6,0.28
-400,0,20,6.902466814759787,9.911521897982713,0.0,0.0,1.142577561292434,1.3599999999999999,0.35,0.37,0.2,0.51,0.59,0.2816
-400,0,40,8.608401681188385,10.915676828298299,0.0,0.0,1.1586104141990747,1.32,0.35,0.37,0.2,0.52,0.5800000000000001,0.2832
-400,0,60,7.354255021606071,13.073124166606615,0.0,0.0,1.2085520174363205,1.28,0.35,0.37,0.2,0.53,0.57,0.28480000000000005
-400,0,80,7.415922171336216,17.037880297125678,0.0,0.0,1.1904933011198036,1.24,0.35,0.37,0.2,0.54,0.56,0.28640000000000004
-400,0,100,6.715501735618757,18.450319003575174,0.0,0.0,1.323139703985673,1.2,0.35,0.37,0.2,0.55,0.55,0.28800000000000003
-400,0,120,8.96086953805688,20.71750163198507,0.0,0.0,1.3247039783921641,1.16,0.35,0.37,0.52,0.56,0.37999999999999995,0.43296
-400,0,140,6.8738223505608325,26.800293305006946,0.0,0.0,1.2744602958628342,1.12,0.35,0.37,0.8400000000000001,0.5700000000000001,0.20999999999999996,0.5830400000000001
-400,0,160,6.270578357492985,29.73137430356916,0.0,0.0,1.1424147771974877,1.08,0.35,0.37,0.8400000000000001,0.5800000000000001,0.19999999999999996,0.5897600000000001
-400,0,180,6.201228959647168,46.90072625223527,0.0,0.0,1.317514841040265,1.04,0.35,0.37,0.52,0.5900000000000001,0.35,0.44544000000000006
-380,-120,-200,6.844788992318639,43.57749385763082,0.0,0.0,1.3576165199235102,1.8,0.35,0.37,0.2022542346448618,0.40150282309657453,0.6988728826775692,0.2649645169545192
-380,-120,-180,8.558091841366043,56.61116084381033,0.0,0.0,1.2630324218327706,1.76,0.35,0.37,0.2022542346448618,0.41150282309657454,0.6888728826775692,0.26658255083167814
-380,-120,-160,6.739629775765649,70.73154623790475,0.0,0.0,1.270453141077874,1.7200000000000002,0.35,0.37,0.2022542346448618,0.42150282309657455,0.6788728826775692,0.268200584708837
-380,-120,-140,6.785032979136171,86.37027171121275,0.0,0.0,1.2746165887251015,1.6800000000000002,0.35,0.37,0.2022542346448618,0.4315028230965745,0.6688728826775692,0.26981861858599593
-380,-120,-120,7.631675310700038,72.41880425919756,0.0,0.0,1.1973378915852493,1.6400000000000001,0.35,0.37,0.2022542346448618,0.4415028230965745,0.6588728826775692,0.2714366524631548
-380,-120,-100,6.8155218918899365,94.61124254315267,0.0,0.0,1.1814159331584884,1.6,0.35,0.37,0.2022542346448618,0.4515028230965745,0.6488728826775692,0.2730546863403137
-380,-120,-80,7.414889484245415,3.581131474209495,0.0,0.0,1.1760055733670336,1.56,0.35,0.37,0.2022542346448618,0.46150282309657453,0.6388728826775691,0.2746727202174726
-380,-120,-60,7.3887273819408,4.208940339142987,0.0,0.0,1.2150760807849001,1.52,0.35,0.37,0.2022542346448618,0.47150282309657454,0.6288728826775691,0.2762907540946315
-380,-120,-40,7.035869264335951,5.096221022065257,0.0,0.0,1.3609742902445134,1.48,0.35,0.37,0.2022542346448618,0.48150282309657455,0.6188728826775691,0.2779087879717904
-380,-120,-20,7.901478808789756,4.960058625476569,0.0,0.0,1.299113607622993,1.44,0.35,0.37,0.2022542346448618,0.49150282309657456,0.6088728826775691,0.2795268218489493
-380,-120,0,7.476958819876486,7.70030594988698,0.0,0.0,1.2563299717339755,1.4,0.35,0.37,0.2022542346448618,0.5015028230965746,0.5988728826775691,0.2811448557261082
-380,-120,20,7.604207729970697,7.404805708300468,0.0,0.0,1.1409123081306938,1.3599999999999999,0.35,0.37,0.2022542346448618,0.5115028230965746,0.5888728826775691,0.28276288960326706
-380,-120,40,6.567480669641632,9.11743882730088,0.0,0.0,1.16702200462244,1.32,0.35,0.37,0.2022542346448618,0.5215028230965746,0.5788728826775691,0.284380923480426
-380,-120,60,8.176782547389402,14.041565622527987,0.0,0.0,1.2434350280576283,1.28,0.35,0.37,0.2022542346448618,0.5315028230965746,0.5688728826775691,0.28599895735758485
-380,-120,80,8.165658704316115,16.62792302020924,0.0,0.0,1.14870600072657,1.24,0.35,0.37,0.2022542346448618,0.5415028230965745,0.5588728826775692,0.28761699123474377
-380,-120,100,8.923908029822346,19.773793386028213,0.0,0.0,1.242483669638164,1.2,0.35,0.37,0.2022542346448618,0.5515028230965746,0.5488728826775692,0.2892350251119027
-380,-120,120,8.474254110794922,20.909319510900424,0.0,0.0,1.3020160865080803,1.16,0.35,0.37,0.5222542346448618,0.5615028230965746,0.3788728826775691,0.43459778170178465
-380,-120,140,6.989401106976237,29.622889096711194,0.0,0.0,1.305572597136848,1.12,0.35,0.37,0.8422542346448618,0.5715028230965745,0.2088728826775691,0.5850805382916666
-380,-120,160,8.225151827828926,28.556026923190625,0.0,0.0,1.3221052169763527,1.08,0.35,0.37,0.8422542346448618,0.5815028230965745,0.19887288267756908,0.5918185721688255
-380,-120,180,8.856818744934357,36.558928522218984,0.0,0.0,1.3527127945338087,1.04,0.35,0.37,0.5222542346448618,0.5915028230965745,0.3488728826775691,0.4471318833332613
-380,-100,-200,6.879634143204719,58.3560814203832,0.0,0.0,1.1438493988029677,1.8,0.35,0.37,0.21059351886834501,0.40706234591223,0.6947032405658276,0.268579753459568
-380,-100,-180,8.585647176138021,59.234029859536086,0.0,0.0,1.158585569284535,1.76,0.35,0.37,0.21059351886834501,0.41706234591223,0.6847032405658275,0.2702645016105148
-380,-100,-160,7.897673188025215,74.08678401371245,0.0,0.0,1.1647743473407037,1.7200000000000002,0.35,0.37,0.21059351886834501,0.42706234591223,0.6747032405658275,0.2719492497614615
-380,-100,-140,6.74678482196698,75.37586557508995,0.0,0.0,1.185453783817667,1.6800000000000002,0.35,0.37,0.21059351886834501,0.43706234591223003,0.6647032405658275,0.2736339979124083
-380,-100,-120,8.395120997226966,89.53179926011136,0.0,0.0,1.4001679808621632,1.6400000000000001,0.35,0.37,0.21059351886834501,0.44706234591223004,0.6547032405658275,0.27531874606335505
-380,-100,-100,7.011482092322731,108.36837160263595,0.0,0.0,1.2734425592306367,1.6,0.35,0.37,0.21059351886834501,0.45706234591223,0.6447032405658275,0.2770034942143018
-380,-100,-80,7.993075512094084,2.939609978575339,0.0,0.0,1.168547022828057,1.56,0.35,0.37,0.21059351886834501,0.46706234591223,0.6347032405658275,0.2786882423652486
-380,-100,-60,7.139585625644355,4.343426254145703,0.0,0.0,1.1965295526331896,1.52,0.35,0.37,0.21059351886834501,0.47706234591223,0.6247032405658275,0.28037299051619535
