cell_id,x,y,z,cell_type,volume,activation_level,miR_455_3p_level,miR_148a_5p_level,alpha_SMA_production,collagen_I_production,exosome_uptake_rate,last_exosome_uptake,miR_455_3p_effect,miR_148a_5p_effect,synergy_factor,cell_cycle_phase,stress_level,metabolic_activity,receptor_density,endosome_count,lysosome_count,mitochondria_activity,ER_stress,autophagy_level,senescence_markers,surface_receptor_count,internalized_receptor_count,vesicle_count,secretory_vesicle_count,actin_polymerization,stress_fiber_density,cell_stiffness,migration_speed,protrusion_activity,TGF_pathway_activity,PDGF_pathway_activity,apoptosis_pathway_activity,proliferation_signal
0,-131.82978186990923,-190.16722173277412,-124.07907798992187,0,4563.241467702,0.0,0.0,0.0,0.0,0.0,0.46369901560493165,0,0.0,0.0,1.0,0.0,0.42527322779337634,0.4067808754029363,72.74981584714071,1.0,16,0.3314288890510366,0.0,0.12758196833801289,0.0,61.53055639434214,11.219259452798566,6,7,0.15891307987758907,0.03846156752405602,0.5576923512860841,0.16271235016117452,0.24406852524176179,0.030354930097168654,0.35254273324839075,0.21263661389668817,0.5875712220806513
1,61.79118235793605,-324.4778442993437,-141.59967175404861,0,3890.126848481939,0.0,0.0,0.0,0.0,0.0,0.49502846144526436,0,0.0,0.0,1.0,0.0,0.580571392587258,0.30238232489908307,86.41970894683051,6.0,14,0.2945377739503075,0.0,0.1741714177761774,0.0,72.70767423560902,13.712034711221495,5,7,0.25093840899121733,0.006151765148722327,0.5092276477230835,0.12095292995963323,0.18142939493944985,-0.09415323635813322,0.2996371292126356,0.290285696293629,0.4993952153543927
2,-253.8132040971692,186.96525214358547,-120.0,0,4150.7499207958435,0.0,0.0,0.0,0.0,0.0,0.609437223808051,0,0.0,0.0,1.0,0.0,0.7566578491816622,0.29931600273647313,87.70236997824888,6.0,17,0.26115544132607327,0.0,0.22699735475449867,0.0,81.96673499399576,5.73563498425313,7,11,0.11605257397196832,0.022995787711839397,0.5344936815677591,0.11972640109458926,0.1795896016418839,-0.020861113784162028,0.31195550086887847,0.3783289245908311,0.5199258347814641
3,-174.49571129413167,-47.067085139445346,-158.24760016080975,0,4392.364689974406,0.0,0.0,0.0,0.0,0.0,0.503996406016477,0,0.0,0.0,1.0,0.0,0.2041268913201322,0.47378258117762745,129.1905837168036,4.0,13,0.3248524482726849,0.0,0.06123806739603966,0.0,111.41033669779027,17.780247019013323,9,7,0.18157083319690867,0.14240214710978055,0.7136032206646709,0.189513032471051,0.2842695487065765,-0.050061412892910044,0.3699319390911271,0.1020634456600661,0.6165532318185452
4,161.66242205565186,-276.3109798711587,-135.46869097545036,0,4504.403791960274,0.0,0.0,0.0,0.0,0.0,0.45412238368879326,0,0.0,0.0,1.0,0.0,0.45378708990069,0.3257089117051459,92.87258889691651,9.0,15,0.21761903865185264,0.0,0.136136126970207,0.0,70.11352412466202,22.759064772254497,8,6,0.20499074432191403,0.0,0.5,0.13028356468205834,0.1954253470230875,0.025401642630220756,0.30605575164249155,0.226893544950345,0.5100929194041526
5,-243.0168077613968,83.74871881954053,-151.09516100656157,0,4640.849468416298,0.0,0.0,0.0,0.0,0.0,0.3870376955383895,0,0.0,0.0,1.0,0.0,0.39194817036311924,0.37802082062914827,127.86344293085439,7.0,13,0.4665355334596864,0.0,0.11758445110893577,0.0,101.03253679348893,26.830906137365464,11,8,0.1605453260907626,0.045611336483075325,0.568417004724613,0.1512083282516593,0.22681249237748896,0.0947248480318256,0.3337673876307662,0.19597408518155962,0.5562789793846104
6,39.66334430489547,285.933275551066,-173.24156114956028,0,4438.667274983158,0.0,0.0,0.0,0.0,0.0,0.5155088116814666,0,0.0,0.0,1.0,0.0,0.6258749150147657,0.31674116193473584,48.681257104483876,3.0,13,0.3385855601486423,0.0,0.1877624745044297,0.0,49.831742047472275,-1.1504849429884025,4,8,0.21168410888298306,0.0,0.5,0.12669646477389435,0.19004469716084152,-0.023302620242310897,0.31312844140332674,0.31293745750738283,0.5218807356722113
7,-63.428877685094015,55.81827852614068,-136.31171482513227,0,4431.35793451081,0.0,0.0,0.0,0.0,0.0,0.4656434437642967,0,0.0,0.0,1.0,0.0,0.0,0.6341990878051964,78.59903206785675,6.0,13,0.6614501746757622,0.0,0.0,0.0,65.64955717674736,12.949474891109384,3,6,0.2678734560626572,0.05167745938093557,0.5775161890714033,0.2536796351220786,0.3805194526831179,-0.16133140567244786,0.4225063104611794,0.0,0.7041771841019657
8,42.32655026902748,-289.3237220857104,-127.90497815012422,0,4283.8485945194425,0.0,0.0,0.0,0.0,0.0,0.6102670091517216,0,0.0,0.0,1.0,0.0,0.4547946822405192,0.34943713460930664,84.1058094122914,4.0,16,0.4568874993517267,0.0,0.13643840467215576,0.0,68.65076940218931,15.455040010102095,10,5,0.1881960481778521,0.0,0.5,0.13977485384372265,0.20966228076558396,-0.193350493259705,0.32148169294844214,0.2273973411202596,0.5358028215807369
9,5.565587820166408,192.1910619798391,-150.80544871963883,0,4519.53773740394,0.0,0.0,0.0,0.0,0.0,0.31669874620116817,0,0.0,0.0,1.0,0.0,0.27477257396942945,0.4547036147130631,75.16214290273705,5.0,11,0.2897417047035147,0.0,0.08243177219082883,0.0,68.30620081007486,6.855942092662195,9,9,0.21800040722075928,0.06713439056093166,0.6007015858413975,0.18188144588522526,0.2728221688278379,-0.23148117076961713,0.36589431671197514,0.13738628698471472,0.6098238611866252
10,74.87071993625383,74.46556648623229,-146.71475136407537,0,3973.5042853344275,0.0,0.0,0.0,0.0,0.0,0.6003669203404725,0,0.0,0.0,1.0,1.7630930168220478,0.048871939028733526,0.5918900966527791,114.61170219049693,6.0,12,0.40597652424345254,0.0,0.014661581708620057,0.0,90.67019931968022,23.941502870816702,7,9,0.2553109189472276,0.06863130672662197,0.602946960089933,0.23675603866111167,0.35513405799166753,0.24869222381029177,0.4097186216756994,0.024435969514366763,0.682864369459499
11,111.30424853987547,145.70130488997538,-144.9124124365011,0,4454.600115879454,0.0,0.0,0.0,0.0,0.0,0.5961461055427957,0,0.0,0.0,1.0,1.2454795329453097,0.3400917156840823,0.45649783696063034,98.77198626281879,8.0,15,0.4058570165706257,0.0,0.10202751470522468,0.0,62.85009444186024,35.921891820958535,7,8,0.1938644785840115,0.09491698851827496,0.6423754827774124,0.18259913478425216,0.27389870217637824,0.08090143463475544,0.371636074526331,0.17004585784204115,0.6193934575438851
12,307.52214375572004,121.8362395277551,-150.88831519410746,0,4628.801509016164,0.0,0.0,0.0,0.0,0.0,0.5221788051707821,0,0.0,0.0,1.0,0.0,0.6382148172888991,0.2930029840249574,129.36732677583717,5.0,18,0.20751167440543325,0.0,0.19146444518666972,0.0,89.14206762020791,40.225259155629274,7,8,0.20975867420613817,0.0,0.5,0.11720119360998296,0.17580179041497446,-0.22143952455411342,0.29731512916305325,0.31910740864444953,0.49552521527175547
13,-223.55847151619196,-50.10299688438804,-173.55805956076006,0,4883.63392807446,0.0,0.0,0.0,0.0,0.0,0.4722469028833341,0,0.0,0.0,1.0,0.0,0.43838768277924073,0.3875081098543884,111.80706894662117,6.0,15,0.2251886644757209,0.0,0.13151630483377222,0.0,81.78682249978212,30.020246446839053,5,8,0.15240225131067986,0.0,0.5,0.15500324394175535,0.23250486591263303,0.05030453737894574,0.34254289430096124,0.21919384138962036,0.5709048238349355
14,164.91639075226595,139.6436406805239,-145.00044677687092,0,4307.418179970853,0.0,0.0,0.0,0.0,0.0,0.6507560873751941,0,0.0,0.0,1.0,0.0,0.42989960683499545,0.4116719967435756,88.38024296777407,7.0,14,0.43880923117369863,0.0,0.12896988205049864,0.0,71.71311340143357,16.66712956634049,5,6,0.21118642798630322,0.0,0.5,0.16466879869743023,0.24700319804614534,-0.00260094477429017,0.3554070575189972,0.21494980341749773,0.5923450958649954
