cell_id,x,y,z,cell_type,volume,activation_level,miR_455_3p_level,miR_148a_5p_level,alpha_SMA_production,collagen_I_production,exosome_uptake_rate,last_exosome_uptake,miR_455_3p_effect,miR_148a_5p_effect,synergy_factor,cell_cycle_phase,stress_level,metabolic_activity,receptor_density,endosome_count,lysosome_count,mitochondria_activity,ER_stress,autophagy_level,senescence_markers,surface_receptor_count,internalized_receptor_count,vesicle_count,secretory_vesicle_count,actin_polymerization,stress_fiber_density,cell_stiffness,migration_speed,protrusion_activity,TGF_pathway_activity,PDGF_pathway_activity,apoptosis_pathway_activity,proliferation_signal
0,-141.68436798134283,43.41705722225933,-138.51226281210867,0,3827.23136638523,0.4929714904716674,0.023188476257429435,0.023188476257429435,3.2014130246500976,2.000883140406311,0.4217635308085591,2160,0.1882357584241241,0.1882357584241241,1.0,0.0,0.6350534614832737,0.4472216194323646,109.45833301427953,6.231884762574294,16,0.2688830016195221,0.5202296165056408,0.1905160384449821,0.0,81.08985309874025,28.368479915539286,12,7,0.3646546848578685,0.540903784986929,1.3113556774803936,0.11274839528212818,0.16912259292319226,0.3243363215067603,0.26032132362285487,0.28166479975298603,0.43386887270475816
1,-64.76041049577564,-283.87215319261924,-142.44026042791228,0,4209.337666697145,0.590040208028765,0.013229106760015713,0.013229106760015713,4.168823546612128,2.60551471663258,0.31145090395600183,2160,0.11683485932688883,0.11683485932688883,1.0,0.0,0.9677202084459253,0.2838142999725362,98.52974722578772,4.132291067600157,15,0.2610539418866182,0.6774338263244708,0.29031606253377756,0.016263752922595603,78.82546686425621,19.704280361531502,7,10,0.4505225301623688,0.48373944924992834,1.2256091738748927,0.06328716540981442,0.09493074811472163,0.49689108250249514,0.2125493676198236,0.4499410678964925,0.35424894603303936
2,283.93692700044124,84.95984571301375,-142.1627791485514,0,4259.183515936385,0.49450396091638454,0.027302930277315545,0.027302930277315545,3.1075731553965746,1.942233222122859,0.5737217857672264,2160,0.21447212737239504,0.21447212737239504,1.0,0.0,1.0,0.2767207180673271,84.62197287194584,4.273029302773155,17,0.06826247819982437,0.5049806377519434,0.3,0.14996391035632986,69.27523157847646,15.346741293469385,8,8,0.34677192099712456,0.3802302040614135,1.0703453060921202,0.06963643988135504,0.10445465982203256,0.3965247254401026,0.21087171439290806,0.4356583617882815,0.35145285732151343
3,134.76481059095426,-209.9283511599916,-132.05180700952644,0,3813.6528867858133,0.5249581990506086,0.02106142873774627,0.02106142873774627,3.469036865162518,2.168148040726574,0.46811689928606237,2160,0.17397307265695133,0.17397307265695133,1.0,0.0,0.924079581768253,0.32102856565289317,126.88010498612634,9.210614287377462,13,0.31550136865677303,0.5637184905889092,0.27722387453047587,0.0,102.42551167413222,24.454593311994117,7,7,0.46996577644227205,0.3376436216379302,1.0064654324568953,0.07785345296047441,0.11678017944071162,0.4829858663722567,0.2278696516449739,0.41381030161819443,0.37978275274162315
4,74.27263216145593,16.999488796051658,-142.62274566710656,0,5724.855556470423,0.5553479602285615,0.011821846723892884,0.011821846723892884,3.973090958512319,2.483181849070199,0.5401367882976114,2160,0.10572036744378788,0.10572036744378788,1.0,0.0,0.6381449435201285,0.5187152537618982,99.94923175761181,4.118218467238929,16,0.3966883842184195,0.6456272807582518,0.19144348305603856,0.0,88.13125996239333,11.81797179521848,7,7,0.44187307866040293,0.44153579541367355,1.1623036931205104,0.12106586406992605,0.18159879610488908,0.5339417353759156,0.28346282612694484,0.2988329963866613,0.4724380435449081
5,-134.12403873341913,-211.98262461798382,-138.46624225818272,0,4471.949296714651,0.5315375109302717,0.02018907942012171,0.02018907942012171,3.5380087009221786,2.2112554380763614,0.3395025254501919,2160,0.16797765252490746,0.16797765252490746,1.0,0.0,0.7620924081037639,0.33936377235011184,110.64579973128313,6.201890794201217,17,0.1541603613548353,0.574926413899854,0.22862772243112917,0.13923404679501933,82.73124437728472,27.91455535399841,6,9,0.40733526886066196,0.45338648277690685,1.1800797241653602,0.081630136483579,0.1224452047253685,0.4731869764603259,0.22644945288994828,0.3426418559357847,0.37741575481658046
6,-56.1733009336704,-2.890552121366918,-120.0,0,4157.173708684338,0.5207810309626413,0.015901281919065202,0.015901281919065202,3.594652430687052,2.2466577691794076,0.6120167141033218,2160,0.1371967734590649,0.1371967734590649,1.0,0.0,0.45641512339996104,0.589133058326252,86.08906556909002,3.159012819190652,17,0.4624869767075498,0.584131019986646,0.1369245370199883,0.0,64.50548520720905,21.58358036188098,6,8,0.45031645034683876,0.4307985716771749,1.1461978575157623,0.14361042688370498,0.2154156403255575,0.31049466278406307,0.29343828459715193,0.20942195701346183,0.4890638076619199
7,193.45503785366967,-197.25695127557884,-140.51976191785303,0,5505.503386827477,0.5374579120055496,0.02005525780286415,0.02005525780286415,3.581403575930533,2.238377234956583,0.5743573034722308,2160,0.167050224787287,0.167050224787287,1.0,0.0,0.8259051655252707,0.31177221161106644,128.53335572212887,2.2005525780286415,18,0.1530670150953367,0.5819780810887115,0.2477715496575812,0.0,100.53086305080457,28.002492671324298,8,7,0.44604778336626677,0.4627196816235505,1.1940795224353258,0.07443955208227575,0.11165932812341361,0.4160271686868411,0.21774693745310522,0.37156228969644195,0.362911562421842
8,-58.21360173130646,-289.4489353075717,-148.703848984082,0,5165.316811187064,0.5117732908251552,0.02457776111812427,0.02457776111812427,3.286450398413523,2.0540314990084516,0.16767598550275048,2160,0.19728851199067313,0.19728851199067313,1.0,0.0,1.0,0.27561962341470514,125.5551398322264,9.245777611181243,17,0.44995159506463095,0.5340481897421975,0.3,0.24618059865651687,93.02007582040106,32.53506401182534,10,8,0.43470166897295237,0.32001847781678494,0.9800277167251774,0.06793142085860197,0.10189713128790295,0.46228341632731984,0.21026362878844015,0.44081344640279807,0.35043938131406693
9,-68.02020440980112,-87.19831568029582,-167.90828072948142,0,4315.179717509707,0.5263132369275473,0.017260333797415765,0.017260333797415765,3.5907333358735256,2.2442083349209536,0.29350494133667515,2160,0.14719669677246097,0.14719669677246097,1.0,0.0,0.5048945524497809,0.49429536841817806,134.7419033528481,6.172603337974158,16,0.37875512456076926,0.5834941670794479,0.15146836573493425,0.0,112.41418895536951,22.3277143974786,11,8,0.4448764042536235,0.2899748093693796,0.9349622140540694,0.1196718887621315,0.17950783314319724,0.28143586582508395,0.2683188395143777,0.2301516331231851,0.44719806585729616
