cell_id,x,y,z,cell_type,volume,activation_level,miR_455_3p_level,miR_148a_5p_level,alpha_SMA_production,collagen_I_production,exosome_uptake_rate,last_exosome_uptake,miR_455_3p_effect,miR_148a_5p_effect,synergy_factor,cell_cycle_phase,stress_level,metabolic_activity,receptor_density,endosome_count,lysosome_count,mitochondria_activity,ER_stress,autophagy_level,senescence_markers,surface_receptor_count,internalized_receptor_count,vesicle_count,secretory_vesicle_count,actin_polymerization,stress_fiber_density,cell_stiffness,migration_speed,protrusion_activity,TGF_pathway_activity,PDGF_pathway_activity,apoptosis_pathway_activity,proliferation_signal
0,-37.115538332654324,-110.46789673267136,-158.3803095467453,0,4479.03260582864,0.0,0.0,0.0,0.0,0.0,0.4184675425906489,0,0.0,0.0,1.0,1.829149910356084,0.3330477295310975,0.5223973443728736,83.21736414444709,4.0,12,0.5174301672064601,0.0,0.09991431885932925,0.0,75.53620191936986,7.681162225077227,8,7,0.19392294655547276,0.09887109525529963,0.6483066428829495,0.20895893774914942,0.31343840662372413,0.0021919192260834524,0.40167894023896283,0.16652386476554876,0.6694649003982714
1,20.564948138908196,-69.89308348649128,-180.0,0,4700.8701936809875,0.0,0.0,0.0,0.0,0.0,0.49736309547184193,0,0.0,0.0,1.0,0.0,0.0,0.6239642776803627,86.98407668015705,6.0,16,0.6310197886943437,0.0,0.0,0.0,66.5834274799567,20.40064920020034,5,8,0.2039040160420422,0.0,0.5,0.24958571107214508,0.3743785666082176,-0.05869485710291772,0.41843640407903476,0.0,0.6973940067983913
2,193.55175964409267,82.61862544628376,-142.07955208214045,0,5220.034664209625,0.0,0.0,0.0,0.0,0.0,0.38608804510445494,0,0.0,0.0,1.0,0.0,0.4007601762724308,0.42230247760754197,74.81437692229446,2.0,19,0.20328452150971005,0.0,0.12022805288172925,0.0,66.29932127089549,8.515055651398974,3,7,0.18598853441962945,0.0,0.5,0.1689209910430168,0.2533814865645252,0.05026702050455222,0.3588606227688061,0.2003800881362154,0.5981010379480102
3,-113.82077213651563,318.44948796687385,-151.064552134861,0,4295.736346340016,0.0,0.0,0.0,0.0,0.0,0.5449064422881638,0,0.0,0.0,1.0,0.0,0.6503699159933064,0.28677439576987906,90.85550052586711,2.0,15,0.02427408829000216,0.0,0.19511097479799192,0.0,72.87029483634747,17.98520568951964,8,10,0.16263108144336352,0.13508342303934642,0.7026251345590196,0.11470975830795163,0.17206463746192746,-0.06143496665872046,0.29361171816565707,0.3251849579966532,0.4893528636094284
4,237.13464428736467,98.5149334565103,-158.07359783596056,0,3933.147194809994,0.0,0.0,0.0,0.0,0.0,0.5511748370691054,0,0.0,0.0,1.0,2.05587293935719,0.5192134564972138,0.3593609257772586,79.15626001270601,3.0,15,0.31674490264023103,0.0,0.15576403694916416,0.0,60.66476592137307,18.491494091332942,9,10,0.29435397766484955,0.0,0.5,0.14374437031090345,0.21561655546635516,-0.06801328115084414,0.33232535183231693,0.2596067282486069,0.5538755863871949
5,-268.167087628619,-186.25149624407265,-135.79512921961953,0,4995.041354077765,0.0,0.0,0.0,0.0,0.0,0.3697624321719206,0,0.0,0.0,1.0,0.0,0.3747750294466911,0.32972243076624547,77.22052610977077,4.0,16,0.25137770381227914,0.0,0.11243250883400734,0.0,57.791858656084216,19.42866745368656,7,8,0.19313373361388347,0.03796544341209146,0.5569481651181372,0.13188897230649818,0.19783345845974726,-0.17575711387793097,0.3028278706799176,0.18738751472334556,0.5047131177998627
6,98.09583105463932,-95.59189472345601,-130.80035813032407,0,4169.230668618371,0.0,0.0,0.0,0.0,0.0,0.5725649969288535,0,0.0,0.0,1.0,0.0,0.0,0.5702398226910246,80.42111809735609,13.0,18,0.4619588652949073,0.0,0.0,0.0,66.30604946797794,14.115068629378149,12,10,0.13096836716008015,0.0014001428592798635,0.5021002142889198,0.22809592907640985,0.3421438936146148,0.03327723966490045,0.3977700919518351,0.0,0.6629501532530585
7,1.8435202196275455,76.54734833352039,-180.0,0,5390.573540960636,0.0,0.0,0.0,0.0,0.0,0.5470888005667256,0,0.0,0.0,1.0,0.0,0.14076056200843443,0.5929608504230247,108.52484146090552,5.0,17,0.5933541178593487,0.0,0.04222816860253033,0.0,91.12473465734887,17.40010680355665,8,10,0.11855435425138472,0.060307742009821454,0.5904616130147322,0.2371843401692099,0.35577651025381485,0.2023928349196807,0.41659807560581524,0.07038028100421721,0.6943301260096921
8,-19.721155720963665,-60.0519594432024,-179.99597352481777,0,4257.076681807326,0.0,0.0,0.0,0.0,0.0,0.6078411188156628,0,0.0,0.0,1.0,0.0,0.0,0.636721309564357,108.1431992855932,5.0,14,0.4971421751536631,0.0,0.0,0.0,81.95005610216938,26.193143183423807,5,7,0.14829492966088614,0.11957414580579284,0.6793612187086893,0.2546885238257428,0.3820327857386142,-0.008380552565526623,0.42321329620560494,0.0,0.7053554936760082
9,-54.39990935697476,-175.45002501401896,-171.27575776319554,0,4251.448951784092,0.0,0.0,0.0,0.0,0.0,0.40145645654986295,0,0.0,0.0,1.0,0.0,0.2966490385035768,0.450973209383173,111.2320577411488,6.0,15,0.4360071815849419,0.0,0.08899471155107304,0.0,95.34096620156944,15.891091539579357,9,6,0.23347724530376346,0.0,0.5,0.1803892837532692,0.2705839256299038,-0.07545220872631418,0.3655363434462049,0.1483245192517884,0.6092272390770082
10,63.62763024549482,179.7170520642528,-166.88508697380666,0,5218.241168721152,0.0,0.0,0.0,0.0,0.0,0.46636820358008496,0,0.0,0.0,1.0,0.0,0.22311607692058022,0.4567767792676945,85.13250864342427,5.0,13,0.39043633809884115,0.0,0.06693482307617406,0.0,61.42344124524579,23.709067398178476,7,6,0.11090027245663224,0.0,0.5,0.1827107117070778,0.2740660675606167,-0.10265602272721444,0.3630800509942596,0.11155803846029011,0.605133418323766
11,212.99649133400717,-118.20436194017213,-124.9711985112499,0,5046.46490107324,0.0,0.0,0.0,0.0,0.0,0.4556223120563915,0,0.0,0.0,1.0,0.0,0.3623150859819452,0.40398814691349305,114.4363530468091,2.0,16,0.45083444778010257,0.0,0.10869452579458355,0.0,89.73884593793424,24.697507108874863,8,6,0.149285136651203,0.0,0.5,0.16159525876539724,0.24239288814809584,-0.08554354155626241,0.34630068278630677,0.1811575429909726,0.5771678046438447
12,34.42456888863924,-72.93186859709455,-145.24426918199083,0,4280.198090413243,0.0,0.0,0.0,0.0,0.0,0.5715267022016306,0,0.0,0.0,1.0,0.0,0.18731498536005456,0.598410318863219,82.37155343414983,4.0,16,0.46823623733846387,0.0,0.056194495608016364,0.0,76.27973837093354,6.091815063216282,6,9,0.18814360846789704,0.023016949369198944,0.5345254240537984,0.23936412754528763,0.3590461913179315,0.011596603315904765,0.42239925336004075,0.09365749268002728,0.703998755600068
