x,y,z,TGF_beta1,exosomes,alpha_SMA,collagen_I,PDGF,VEGF,IL1_beta,TNF_alpha,oxygen,glucose,lactate,ATP
-400,0,-200,6.897300327700956,0.0,0.0,0.0,1.2450387081678944,1.8,0.35,0.37,0.2,0.4,0.7,0.264
-400,0,-180,7.019610761423028,0.0,0.0,0.0,1.2010624538755386,1.76,0.35,0.37,0.2,0.41000000000000003,0.69,0.26560000000000006
-400,0,-160,6.27757577401857,0.0,0.0,0.0,1.3126039646191399,1.7200000000000002,0.35,0.37,0.2,0.42000000000000004,0.68,0.26720000000000005
-400,0,-140,6.883293678535766,0.0,0.0,0.0,1.254659167202826,1.6800000000000002,0.35,0.37,0.2,0.43000000000000005,0.67,0.26880000000000004
-400,0,-120,8.097698071917456,0.0,0.0,0.0,1.128018754845123,1.6400000000000001,0.35,0.37,0.2,0.44000000000000006,0.66,0.27040000000000003
-400,0,-100,8.26674658080459,0.0,0.0,0.0,1.358123407038376,1.6,0.35,0.37,0.2,0.45,0.65,0.272
-400,0,-80,8.352825810551165,0.0,0.0,0.0,1.268051389069226,1.56,0.35,0.37,0.2,0.46,0.64,0.2736
-400,0,-60,7.53733186799594,0.0,0.0,0.0,1.2426733011845708,1.52,0.35,0.37,0.2,0.47000000000000003,0.63,0.2752
-400,0,-40,6.824733835973113,0.0,0.0,0.0,1.2732201770808043,1.48,0.35,0.37,0.2,0.48000000000000004,0.62,0.27680000000000005
-400,0,-20,6.957385792373776,0.0,0.0,0.0,1.1422135286870174,1.44,0.35,0.37,0.2,0.49000000000000005,0.61,0.27840000000000004
-400,0,0,6.693833897318144,0.0,0.0,0.0,1.2883546609486858,1.4,0.35,0.37,0.2,0.5,0.6,0.28
-400,0,20,7.467326575147904,0.0,0.0,0.0,1.3027045389817202,1.3599999999999999,0.35,0.37,0.2,0.51,0.59,0.2816
-400,0,40,6.779357412995165,0.0,0.0,0.0,1.2348221710861922,1.32,0.35,0.37,0.2,0.52,0.5800000000000001,0.2832
-400,0,60,7.468198283899563,0.0,0.0,0.0,1.2810672266866645,1.28,0.35,0.37,0.2,0.53,0.57,0.28480000000000005
-400,0,80,7.555414012088578,0.0,0.0,0.0,1.2707017781214136,1.24,0.35,0.37,0.2,0.54,0.56,0.28640000000000004
-400,0,100,5.863639992250652,0.0,0.0,0.0,1.1462289192915533,1.2,0.35,0.37,0.2,0.55,0.55,0.28800000000000003
-400,0,120,7.152897699843943,0.0,0.0,0.0,1.2219921769799666,1.16,0.35,0.37,0.52,0.56,0.37999999999999995,0.43296
-400,0,140,8.46864162947666,0.0,0.0,0.0,1.2462257315843643,1.12,0.35,0.37,0.8400000000000001,0.5700000000000001,0.20999999999999996,0.5830400000000001
-400,0,160,7.9845078874327715,0.0,0.0,0.0,1.1767324380992168,1.08,0.35,0.37,0.8400000000000001,0.5800000000000001,0.19999999999999996,0.5897600000000001
-400,0,180,8.557863072729964,0.0,0.0,0.0,1.13251560400082,1.04,0.35,0.37,0.52,0.5900000000000001,0.35,0.44544000000000006
-380,-120,-200,8.145047690935296,0.0,0.0,0.0,1.3836405319454634,1.8,0.35,0.37,0.2022542346448618,0.40150282309657453,0.6988728826775692,0.2649645169545192
