x,y,z,TGF_beta1,exosomes,alpha_SMA,collagen_I,PDGF,VEGF,IL1_beta,TNF_alpha,oxygen,glucose,lactate,ATP
-400,0,-200,7.563537808558049,61.304224649631024,0.0,0.0,1.3269631471207803,1.8,0.35,0.37,0.2,0.4,0.7,0.264
-400,0,-180,8.386559542541292,73.34846075791467,0.0,0.0,1.3173085384802936,1.76,0.35,0.37,0.2,0.41000000000000003,0.69,0.26560000000000006
-400,0,-160,7.9915909940200685,111.12051321143986,0.0,0.0,1.2462073367403743,1.7200000000000002,0.35,0.37,0.2,0.42000000000000004,0.68,0.26720000000000005
-400,0,-140,5.732292410638377,95.07955260342449,0.0,0.0,1.2827294863495142,1.6800000000000002,0.35,0.37,0.2,0.43000000000000005,0.67,0.26880000000000004
-400,0,-120,8.126963912306081,114.98547655557188,0.0,0.0,1.3539480305650402,1.6400000000000001,0.35,0.37,0.2,0.44000000000000006,0.66,0.27040000000000003
-400,0,-100,8.191258597105477,136.75121271524839,0.0,0.0,1.2551196655438657,1.6,0.35,0.37,0.2,0.45,0.65,0.272
-400,0,-80,7.9700324349592,4.322096568537943,0.0,0.0,1.333743949427678,1.56,0.35,0.37,0.2,0.46,0.64,0.2736
-400,0,-60,6.912681725200206,6.152508006924476,0.0,0.0,1.2378799515840295,1.52,0.35,0.37,0.2,0.47000000000000003,0.63,0.2752
-400,0,-40,7.775281892090097,6.696254491232057,0.0,0.0,1.2136343702951329,1.48,0.35,0.37,0.2,0.48000000000000004,0.62,0.27680000000000005
-400,0,-20,7.191615504059687,7.914147573735781,0.0,0.0,1.239153982222907,1.44,0.35,0.37,0.2,0.49000000000000005,0.61,0.27840000000000004
-400,0,0,7.254062301858999,11.715009540719667,0.0,0.0,1.186301597586084,1.4,0.35,0.37,0.2,0.5,0.6,0.28
-400,0,20,8.178049736822963,13.490283305236485,0.0,0.0,1.181787440309186,1.3599999999999999,0.35,0.37,0.2,0.51,0.59,0.2816
-400,0,40,7.877316033821154,15.155481242670573,0.0,0.0,1.1455333788146287,1.32,0.35,0.37,0.2,0.52,0.5800000000000001,0.2832
-400,0,60,6.656448167928041,22.18664263344707,0.0,0.0,1.202447073437373,1.28,0.35,0.37,0.2,0.53,0.57,0.28480000000000005
-400,0,80,7.021351528389918,19.703487955867107,0.0,0.0,1.1537935637937735,1.24,0.35,0.37,0.2,0.54,0.56,0.28640000000000004
-400,0,100,7.1678275764908195,31.482799095712732,0.0,0.0,1.1567554127658,1.2,0.35,0.37,0.2,0.55,0.55,0.28800000000000003
-400,0,120,7.068601491419609,39.46069129259223,0.0,0.0,1.3817977522443394,1.16,0.35,0.37,0.52,0.56,0.37999999999999995,0.43296
-400,0,140,7.495386913930928,45.2817046413264,0.0,0.0,1.2118007339845767,1.12,0.35,0.37,0.8400000000000001,0.5700000000000001,0.20999999999999996,0.5830400000000001
-400,0,160,5.878546053203281,42.138695538511904,0.0,0.0,1.2805269330247768,1.08,0.35,0.37,0.8400000000000001,0.5800000000000001,0.19999999999999996,0.5897600000000001
-400,0,180,7.996844052874385,70.64075091527282,0.0,0.0,1.2305313579392043,1.04,0.35,0.37,0.52,0.5900000000000001,0.35,0.44544000000000006
-380,-120,-200,9.009942405717554,68.42300153667684,0.0,0.0,1.1701355078149358,1.8,0.35,0.37,0.2022542346448618,0.40150282309657453,0.6988728826775692,0.2649645169545192
-380,-120,-180,7.313351872549646,79.18589679727565,0.0,0.0,1.3890252836011072,1.76,0.35,0.37,0.2022542346448618,0.41150282309657454,0.6888728826775692,0.26658255083167814
-380,-120,-160,8.42060035248452,103.46987227974245,0.0,0.0,1.3503312579334164,1.7200000000000002,0.35,0.37,0.2022542346448618,0.42150282309657455,0.6788728826775692,0.268200584708837
-380,-120,-140,6.39331350307084,114.67884792843644,0.0,0.0,1.1863970122685865,1.6800000000000002,0.35,0.37,0.2022542346448618,0.4315028230965745,0.6688728826775692,0.26981861858599593
-380,-120,-120,8.581969611773994,132.22061342406477,0.0,0.0,1.2360048025166135,1.6400000000000001,0.35,0.37,0.2022542346448618,0.4415028230965745,0.6588728826775692,0.2714366524631548
-380,-120,-100,7.567300069032136,135.9334170476915,0.0,0.0,1.3218796536380615,1.6,0.35,0.37,0.2022542346448618,0.4515028230965745,0.6488728826775692,0.2730546863403137
-380,-120,-80,7.7746073809236,4.00818147224945,0.0,0.0,1.3721397887959856,1.56,0.35,0.37,0.2022542346448618,0.46150282309657453,0.6388728826775691,0.2746727202174726
-380,-120,-60,8.175320731969782,5.874592520049328,0.0,0.0,1.2482723770363777,1.52,0.35,0.37,0.2022542346448618,0.47150282309657454,0.6288728826775691,0.2762907540946315
-380,-120,-40,7.84760701213687,7.902493084494897,0.0,0.0,1.3573675737160564,1.48,0.35,0.37,0.2022542346448618,0.48150282309657455,0.6188728826775691,0.2779087879717904
-380,-120,-20,9.236928231022535,8.923720071827422,0.0,0.0,1.3865789862691142,1.44,0.35,0.37,0.2022542346448618,0.49150282309657456,0.6088728826775691,0.2795268218489493
-380,-120,0,7.527936966994294,10.832900009376935,0.0,0.0,1.2069621934550363,1.4,0.35,0.37,0.2022542346448618,0.5015028230965746,0.5988728826775691,0.2811448557261082
-380,-120,20,8.391887674256646,13.604709982997106,0.0,0.0,1.2598963565385566,1.3599999999999999,0.35,0.37,0.2022542346448618,0.5115028230965746,0.5888728826775691,0.28276288960326706
-380,-120,40,6.18762090109904,14.561935825678187,0.0,0.0,1.3450925655235817,1.32,0.35,0.37,0.2022542346448618,0.5215028230965746,0.5788728826775691,0.284380923480426
-380,-120,60,8.352669729323978,19.44048607895526,0.0,0.0,1.3409333471603027,1.28,0.35,0.37,0.2022542346448618,0.5315028230965746,0.5688728826775691,0.28599895735758485
-380,-120,80,8.663142723371344,21.77752284998613,0.0,0.0,1.1978227486739164,1.24,0.35,0.37,0.2022542346448618,0.5415028230965745,0.5588728826775692,0.28761699123474377
-380,-120,100,5.742004909943324,22.560476993547727,0.0,0.0,1.370619476454724,1.2,0.35,0.37,0.2022542346448618,0.5515028230965746,0.5488728826775692,0.2892350251119027
-380,-120,120,8.178177404272427,37.813764994178975,0.0,0.0,1.1807742908304777,1.16,0.35,0.37,0.5222542346448618,0.5615028230965746,0.3788728826775691,0.43459778170178465
-380,-120,140,6.089986327036046,40.74617355060471,0.0,0.0,1.1815991202698228,1.12,0.35,0.37,0.8422542346448618,0.5715028230965745,0.2088728826775691,0.5850805382916666
-380,-120,160,8.744500427607187,46.734455187789145,0.0,0.0,1.2565995736295574,1.08,0.35,0.37,0.8422542346448618,0.5815028230965745,0.19887288267756908,0.5918185721688255
-380,-120,180,7.498902973349693,56.16066070793674,0.0,0.0,1.1994011421325044,1.04,0.35,0.37,0.5222542346448618,0.5915028230965745,0.3488728826775691,0.4471318833332613
-380,-100,-200,6.661438610554521,74.95533187281772,0.0,0.0,1.2901028290661618,1.8,0.35,0.37,0.21059351886834501,0.40706234591223,0.6947032405658276,0.268579753459568
-380,-100,-180,9.357906751770035,87.17742177157497,0.0,0.0,1.1935672695774775,1.76,0.35,0.37,0.21059351886834501,0.41706234591223,0.6847032405658275,0.2702645016105148
-380,-100,-160,8.862714772916886,90.56598866046834,0.0,0.0,1.2595808530681532,1.7200000000000002,0.35,0.37,0.21059351886834501,0.42706234591223,0.6747032405658275,0.2719492497614615
-380,-100,-140,6.061700629428283,93.63908285087167,0.0,0.0,1.281524919744066,1.6800000000000002,0.35,0.37,0.21059351886834501,0.43706234591223003,0.6647032405658275,0.2736339979124083
-380,-100,-120,7.7870480376539515,149.16078537316375,0.0,0.0,1.2765484962181866,1.6400000000000001,0.35,0.37,0.21059351886834501,0.44706234591223004,0.6547032405658275,0.27531874606335505
-380,-100,-100,8.305075177314905,144.6739490983186,0.0,0.0,1.4048908157594817,1.6,0.35,0.37,0.21059351886834501,0.45706234591223,0.6447032405658275,0.2770034942143018
-380,-100,-80,6.221098429362518,4.097447090835092,0.0,0.0,1.2897228420240052,1.56,0.35,0.37,0.21059351886834501,0.46706234591223,0.6347032405658275,0.2786882423652486
-380,-100,-60,6.952907062927362,4.644885589163182,0.0,0.0,1.153512362882536,1.52,0.35,0.37,0.21059351886834501,0.47706234591223,0.6247032405658275,0.28037299051619535
-380,-100,-40,7.613520142965858,7.058080406500072,0.0,0.0,1.3524517816143597,1.48,0.35,0.37,0.21059351886834501,0.48706234591223,0.6147032405658275,0.2820577386671421
-380,-100,-20,7.868597537399381,9.775443434236507,0.0,0.0,1.3836812865434052,1.44,0.35,0.37,0.21059351886834501,0.49706234591223003,0.6047032405658275,0.2837424868180889
-380,-100,0,7.393572981834318,11.938326277421702,0.0,0.0,1.2446308885904789,1.4,0.35,0.37,0.21059351886834501,0.50706234591223,0.5947032405658275,0.2854272349690356
-380,-100,20,7.007606859539147,13.25884480444792,0.0,0.0,1.1884850688684734,1.3599999999999999,0.35,0.37,0.21059351886834501,0.51706234591223,0.5847032405658275,0.2871119831199824
-380,-100,40,8.392011859933191,16.620393210824016,0.0,0.0,1.4101914999656944,1.32,0.35,0.37,0.21059351886834501,0.52706234591223,0.5747032405658274,0.28879673127092914
-380,-100,60,8.373909085006146,17.82469396588115,0.0,0.0,1.405969421198629,1.28,0.35,0.37,0.21059351886834501,0.53706234591223,0.5647032405658274,0.2904814794218759
-380,-100,80,8.062124703812334,24.904236882939355,0.0,0.0,1.174446890435413,1.24,0.35,0.37,0.21059351886834501,0.54706234591223,0.5547032405658275,0.2921662275728226
-380,-100,100,6.0779368921906585,27.441075819593166,0.0,0.0,1.2935314189512022,1.2,0.35,0.37,0.21059351886834501,0.55706234591223,0.5447032405658275,0.2938509757237694
-380,-100,120,7.808430245699091,27.885349470258703,0.0,0.0,1.3711695636083392,1.16,0.35,0.37,0.530593518868345,0.56706234591223,0.37470324056582743,0.4407036844282471
-380,-100,140,7.124887867457465,34.46343672308647,0.0,0.0,1.3934260648784051,1.12,0.35,0.37,0.8505935188683451,0.57706234591223,0.20470324056582745,0.5926763931327248
-380,-100,160,7.599423819978569,53.59722345431331,0.0,0.0,1.2678278415318736,1.08,0.35,0.37,0.8505935188683451,0.58706234591223,0.19470324056582744,0.5994811412836716
-380,-100,180,6.964129477184555,67.06206322050706,0.0,0.0,1.1677995651828585,1.04,0.35,0.37,0.530593518868345,0.59706234591223,0.34470324056582746,0.4534379288810873
-380,-80,-200,7.890537949830595,67.69012336482653,0.0,0.0,1.166841664144672,1.8,0.35,0.37,0.217505364831572,0.411670243221048,0.691247317584214,0.2716323891536768
-380,-80,-180,7.752476327355984,71.32305793970367,0.0,0.0,1.3804365548811697,1.76,0.35,0.37,0.217505364831572,0.421670243221048,0.681247317584214,0.2733724320723294
-380,-80,-160,6.366011481072681,82.09089234035126,0.0,0.0,1.414716123273184,1.7200000000000002,0.35,0.37,0.217505364831572,0.431670243221048,0.6712473175842141,0.275112474990982
-380,-80,-140,7.021240223760859,106.99646390500602,0.0,0.0,1.197792610185531,1.6800000000000002,0.35,0.37,0.217505364831572,0.441670243221048,0.6612473175842141,0.27685251790963455
-380,-80,-120,8.095574684066548,119.39581747965619,0.0,0.0,1.2640833154281679,1.6400000000000001,0.35,0.37,0.217505364831572,0.451670243221048,0.6512473175842141,0.27859256082828715
-380,-80,-100,7.860155664751379,146.8047926914678,0.0,0.0,1.153625132622516,1.6,0.35,0.37,0.217505364831572,0.461670243221048,0.641247317584214,0.2803326037469397
-380,-80,-80,7.6411709987436,5.293403578522536,0.0,0.0,1.34293337822856,1.56,0.35,0.37,0.217505364831572,0.471670243221048,0.631247317584214,0.2820726466655923
-380,-80,-60,7.435579271874487,6.571073588682073,0.0,0.0,1.1888372084547982,1.52,0.35,0.37,0.217505364831572,0.481670243221048,0.621247317584214,0.2838126895842449
-380,-80,-40,7.767318923177431,7.324638348603767,0.0,0.0,1.178862842010688,1.48,0.35,0.37,0.217505364831572,0.491670243221048,0.611247317584214,0.2855527325028975
-380,-80,-20,7.139740566200561,6.768959194601739,0.0,0.0,1.3508518963644736,1.44,0.35,0.37,0.217505364831572,0.501670243221048,0.601247317584214,0.28729277542155
-380,-80,0,6.92685420765123,11.221364151847908,0.0,0.0,1.344897595216821,1.4,0.35,0.37,0.217505364831572,0.511670243221048,0.591247317584214,0.2890328183402026
-380,-80,20,6.242770437887404,10.092451234543091,0.0,0.0,1.4084008971870927,1.3599999999999999,0.35,0.37,0.217505364831572,0.521670243221048,0.581247317584214,0.29077286125885515
-380,-80,40,8.92628544987118,17.66108443765443,0.0,0.0,1.3390843051158066,1.32,0.35,0.37,0.217505364831572,0.5316702432210481,0.5712473175842141,0.29251290417750775
-380,-80,60,7.46495113245936,22.1310487593286,0.0,0.0,1.3820208743552005,1.28,0.35,0.37,0.217505364831572,0.5416702432210481,0.561247317584214,0.29425294709616034
-380,-80,80,6.412233148260893,25.24015879655472,0.0,0.0,1.385370346538851,1.24,0.35,0.37,0.217505364831572,0.551670243221048,0.5512473175842141,0.2959929900148129
-380,-80,100,6.661412705265781,23.952227757670183,0.0,0.0,1.3636785879005402,1.2,0.35,0.37,0.217505364831572,0.5616702432210481,0.5412473175842141,0.2977330329334655
-380,-80,120,7.068954622628767,27.46631750678874,0.0,0.0,1.2124211736061459,1.16,0.35,0.37,0.537505364831572,0.5716702432210481,0.371247317584214,0.44582065811670635
-380,-80,140,7.736466273377193,45.7382601355984,0.0,0.0,1.2474366008685283,1.12,0.35,0.37,0.857505364831572,0.581670243221048,0.201247317584214,0.5990282832999472
-380,-80,160,7.830908635962695,55.188600869298014,0.0,0.0,1.1783886916403108,1.08,0.35,0.37,0.857505364831572,0.591670243221048,0.19124731758421398,0.6058883262185999
-380,-80,180,9.814998655807573,68.94006613298343,0.0,0.0,1.2585974884853315,1.04,0.35,0.37,0.537505364831572,0.601670243221048,0.341247317584214,0.45872078687266404
-380,-60,-200,6.446033587833987,74.47990808639965,0.0,0.0,1.1484348802509894,1.8,0.35,0.37,0.22293847814985965,0.41529231876657313,0.6885307609250702,0.274067710026517
-380,-60,-180,7.001661839825219,76.18562273644174,0.0,0.0,1.183109073097651,1.76,0.35,0.37,0.22293847814985965,0.42529231876657314,0.6785307609250701,0.27585121785171585
-380,-60,-160,8.195580710045238,95.41079637221357,0.0,0.0,1.3692853742263593,1.7200000000000002,0.35,0.37,0.22293847814985965,0.43529231876657315,0.6685307609250702,0.2776347256769147
-380,-60,-140,7.498865286000505,133.25028145694898,0.0,0.0,1.2967525014940582,1.6800000000000002,0.35,0.37,0.22293847814985965,0.44529231876657316,0.6585307609250702,0.27941823350211364
-380,-60,-120,7.878053111398038,149.80314457354478,0.0,0.0,1.3649234967429225,1.6400000000000001,0.35,0.37,0.22293847814985965,0.45529231876657317,0.6485307609250702,0.2812017413273125
-380,-60,-100,7.023485781150251,150.1055251883024,0.0,0.0,1.347424493607887,1.6,0.35,0.37,0.22293847814985965,0.4652923187665731,0.6385307609250702,0.2829852491525114
-380,-60,-80,7.784538602283169,4.4574100415109115,0.0,0.0,1.263224739183793,1.56,0.35,0.37,0.22293847814985965,0.47529231876657313,0.6285307609250702,0.28476875697771026
-380,-60,-60,8.01336407286681,6.075844435745993,0.0,0.0,1.1929247384316282,1.52,0.35,0.37,0.22293847814985965,0.48529231876657314,0.6185307609250702,0.28655226480290913
-380,-60,-40,7.3174959586553365,7.192093417186465,0.0,0.0,1.2340191494465604,1.48,0.35,0.37,0.22293847814985965,0.49529231876657315,0.6085307609250702,0.288335772628108
-380,-60,-20,8.610120723690704,6.844257267182765,0.0,0.0,1.1469898783536314,1.44,0.35,0.37,0.22293847814985965,0.5052923187665731,0.5985307609250702,0.29011928045330687
-380,-60,0,7.164232593951052,10.03034598483161,0.0,0.0,1.4157250603294642,1.4,0.35,0.37,0.22293847814985965,0.5152923187665731,0.5885307609250702,0.29190278827850574
-380,-60,20,7.480569869597704,10.766492707575045,0.0,0.0,1.3075195964214592,1.3599999999999999,0.35,0.37,0.22293847814985965,0.5252923187665731,0.5785307609250702,0.2936862961037046
-380,-60,40,8.334150346324572,13.67142021419331,0.0,0.0,1.3261951237248257,1.32,0.35,0.37,0.22293847814985965,0.5352923187665731,0.5685307609250703,0.29546980392890354
