cell_id,x,y,z,cell_type,volume,activation_level,miR_455_3p_level,miR_148a_5p_level,alpha_SMA_production,collagen_I_production,exosome_uptake_rate,last_exosome_uptake,miR_455_3p_effect,miR_148a_5p_effect,synergy_factor,cell_cycle_phase,stress_level,metabolic_activity,receptor_density,endosome_count,lysosome_count,mitochondria_activity,ER_stress,autophagy_level,senescence_markers,surface_receptor_count,internalized_receptor_count,vesicle_count,secretory_vesicle_count,actin_polymerization,stress_fiber_density,cell_stiffness,migration_speed,protrusion_activity,TGF_pathway_activity,PDGF_pathway_activity,apoptosis_pathway_activity,proliferation_signal
0,185.59179942529434,-223.7141253855755,-120.0,0,4535.117408125759,0.053452284563384155,0.0,0.0,0.42761827650707324,0.2672614228169208,0.6531113516856331,720,0.0,0.0,1.0,0.0,0.5810429429540964,0.33809473372530324,94.31250783816562,4.0,13,0.48384169153189904,0.0694879699323994,0.17431288288622893,0.0,71.36098597387107,22.95152186429455,6,6,0.2746424266206132,0.06773403357230003,0.60160105035845,0.12981631271518135,0.19472446907277202,-0.15176711116475378,0.3241155597142938,0.2905214714770482,0.540192599523823
1,220.3984298334873,-170.4419517651093,-138.67922146715375,0,4686.434520913035,0.05336524818429295,0.0,0.0,0.4269219854743436,0.2668262409214648,0.4597845499084495,720,0.0,0.0,1.0,0.0,0.6548812814354865,0.3318942173480951,124.07358674741099,4.0,16,0.17559073147652493,0.06937482263958084,0.19646438443064596,0.0,93.34787914934991,30.725707598061078,8,9,0.31503703665127136,0.045128204881151976,0.5676923073217279,0.12744420175532423,0.19116630263298634,-0.03432247244624739,0.3258830978868275,0.32744064071774326,0.5431384964780459
2,-127.0336709890754,67.44966457748126,-154.8002234025014,0,4237.734815066895,0.050931531591743726,0.0,0.0,0.4074522527339498,0.25465765795871864,0.5619570793699429,720,0.0,0.0,1.0,0.0,0.12377517922362474,0.5286696846147309,100.2036972453446,4.0,15,0.5196752276190497,0.06621099106926684,0.03713255376708742,0.0,80.35235760091392,19.851339644430677,10,7,0.2212308598246685,0.03503650050840916,0.5525547507626137,0.20339008682282664,0.30508513023423994,0.06531245276041495,0.38897419968338864,0.06188758961181237,0.6482903328056477
3,243.510724891783,-153.11697477539494,-179.23857559698882,0,4921.35244565054,0.05384425064487629,0.0,0.0,0.4307540051590103,0.26922125322438145,0.4008300960783102,720,0.0,0.0,1.0,0.0,0.40384708874594144,0.34145411216038296,106.98838898875503,8.0,15,0.11134070863799883,0.06999752583833918,0.12115412662378243,0.0,83.63496269839878,23.353426290356257,5,7,0.27269920007171855,0.0,0.5,0.13106604262448698,0.1965990639367305,-0.00625453570657513,0.3122847781949193,0.20192354437297072,0.5204746303248655
4,159.92058588392098,-27.476647421042184,-139.44789448816152,0,4478.582144732707,0.05116465378591797,0.0,0.0,0.40931723028734374,0.25582326892958984,0.5151344634072668,720,0.0,0.0,1.0,0.0,0.3370369179102965,0.48118727343254,103.83874891486875,4.0,16,0.4272623973281461,0.06651404992169337,0.10111107537308894,0.0,90.37605619555355,13.462692719315193,7,6,0.2192872954157139,0.0,0.5,0.18508897529760626,0.2776334629464094,0.09865737000404909,0.3833036135269501,0.16851845895514825,0.6388393558782501
5,9.456250313066336,-146.37652727169385,-131.42615720069358,0,4156.833344299473,0.05080831041175278,0.0,0.0,0.40646648329402224,0.2540415520587639,0.5552505183070707,720,0.0,0.0,1.0,0.0,0.25826375890976994,0.5148302861073006,117.69601072235403,4.0,16,0.25159918765544176,0.06605080353527862,0.07747912767293098,0.0,97.49221604891886,20.203794673435173,12,9,0.18105667268369388,0.18320817883208507,0.7748122682481275,0.1980848173471469,0.29712722602072034,0.0265028604394085,0.39282169457372496,0.12913187945488497,0.6547028242895416
6,257.6310887518106,-133.1879845754666,-171.34353627649588,0,4329.617163509949,0.05382935475289843,0.0,0.0,0.4306348380231874,0.26914677376449214,0.43634899463162025,720,0.0,0.0,1.0,0.0,0.558548950314774,0.3242381043518911,64.46754241768458,3.0,17,0.38013515222194066,0.06997816117876796,0.1675646850944322,0.0,50.36280584982208,14.104736567862503,10,5,0.27434506352808485,0.025942382474403614,0.5389135737116054,0.12445918335768688,0.1866887750365303,0.19036268143605248,0.3128867659998335,0.279274475157387,0.5214779433330559
7,-291.24122307629807,163.78207360145333,-158.0429220937192,0,4658.419180636716,0.054564998703214025,0.0,0.0,0.4365199896257122,0.27282499351607015,0.5667664501564064,720,0.0,0.0,1.0,0.0,0.641408942530466,0.28836908716390436,105.37312853681854,2.0,13,0.21764498482562408,0.07093449831417824,0.1924226827591398,0.0,86.33414678173037,19.038981755088177,7,8,0.14449328250270066,0.09684694018382128,0.645270410275732,0.1106271772054181,0.16594076580812717,0.03879274853046605,0.2940436512826161,0.320704471265233,0.4900727521376935
8,-285.8692534233287,144.4878722638295,-125.76085069186647,0,4763.7801917093975,0.054057942476215856,0.0,0.0,0.43246353980972685,0.2702897123810793,0.5181776431346455,720,0.0,0.0,1.0,0.0,0.6200441775652554,0.30977613478559396,49.92311444211912,4.0,14,0.4827328471351737,0.07027532521908061,0.18601325326957663,0.0,34.768763788031194,15.154350654087928,13,14,0.27352427805781804,0.08710512395924283,0.6306576859388642,0.11888669577181435,0.17833004365772154,-0.06512590397534498,0.3081507610235047,0.3100220887826277,0.5135846017058412
9,-86.7585819415812,-27.98179340584484,-157.42998740025155,0,4588.268937822027,0.04995265787606161,0.0,0.0,0.3996212630084929,0.24976328938030806,0.5116071750897739,720,0.0,0.0,1.0,0.0,0.16954778761796044,0.5819674545225437,116.15851072675521,4.0,15,0.5553024212954303,0.06493845523888009,0.05086433628538813,0.0,100.61580990507514,15.542700821680068,11,7,0.22116520477868926,0.0,0.5,0.22406573546378739,0.3360986031956811,0.15267597007270417,0.4144543604388488,0.08477389380898022,0.6907572673980814
10,-54.42694012229624,127.77567993307274,-166.84186790373397,0,4330.726220770725,0.050929092915957916,0.0,0.0,0.4074327433276633,0.2546454645797896,0.5215388868198084,720,0.0,0.0,1.0,0.0,0.23610212119192436,0.5097345402254018,86.1671297756287,8.0,15,0.4234685377559617,0.0662078207907453,0.0708306363575773,0.0,77.55236993341055,8.614759842218152,10,7,0.35331225211731765,0.0,0.5,0.19610572076167695,0.2941585811425154,-0.06342561549468365,0.3887127310986198,0.11805106059596218,0.647854551831033
11,-95.68834965363396,-216.3115826389993,-168.0100140281499,0,4296.9833052415715,0.05278968570871102,0.0,0.0,0.4223174856696882,0.2639484285435551,0.42001919031531537,720,0.0,0.0,1.0,0.0,0.35289242825574046,0.39450052574031197,100.72473089270967,5.0,16,0.20767995698712344,0.06862659142132432,0.10586772847672214,0.0,75.90847773053518,24.816253162174487,6,7,0.19454674174053002,0.06389098361723594,0.5958364754258539,0.1515525426663991,0.22732881399959864,-0.07468877979097034,0.34011485257803864,0.17644621412787023,0.5668580876300644
