x,y,z,TGF_beta1,exosomes,alpha_SMA,collagen_I,PDGF,VEGF,IL1_beta,TNF_alpha,oxygen,glucose,lactate,ATP
-400,0,-200,0.7308669001095361,0.0,0.096,0.0576,1.3245067624848619,1.8,0.5,0.4,0.2,0.4,0.7,0.264
-400,0,-180,0.6009295040224184,0.0,0.096,0.0576,1.2972286479849893,1.76,0.5,0.4,0.2,0.41000000000000003,0.69,0.26560000000000006
-400,0,-160,0.8439682437793785,0.0,0.096,0.0576,1.1798873135817722,1.7200000000000002,0.5,0.4,0.2,0.42000000000000004,0.68,0.26720000000000005
-400,0,-140,0.747263601061091,0.0,0.096,0.0576,1.1323186502261342,1.6800000000000002,0.5,0.4,0.2,0.43000000000000005,0.67,0.26880000000000004
-400,0,-120,0.6513025018887436,0.0,0.096,0.0576,1.1720219451406366,1.6400000000000001,0.5,0.4,0.2,0.44000000000000006,0.66,0.27040000000000003
-400,0,-100,0.6576253195288206,0.0,0.096,0.0576,1.2365460720859263,1.6,0.5,0.4,0.2,0.45,0.65,0.272
-400,0,-80,0.6725615907353181,0.0,0.096,0.0576,1.3725994011989369,1.56,0.5,0.4,0.2,0.46,0.64,0.2736
-400,0,-60,0.6252748503128911,0.0,0.096,0.0576,1.1972970530929372,1.52,0.5,0.4,0.2,0.47000000000000003,0.63,0.2752
-400,0,-40,0.6672585993198513,0.0,0.096,0.0576,1.182671196327568,1.48,0.5,0.4,0.2,0.48000000000000004,0.62,0.27680000000000005
-400,0,-20,0.7369942521554983,0.0,0.096,0.0576,1.3535001581764503,1.44,0.5,0.4,0.2,0.49000000000000005,0.61,0.27840000000000004
-400,0,0,0.7041193730761788,0.0,0.096,0.0576,1.2055675222573683,1.4,0.5,0.4,0.2,0.5,0.6,0.28
-400,0,20,0.6670120914420596,0.0,0.096,0.0576,1.3951581145458511,1.3599999999999999,0.5,0.4,0.2,0.51,0.59,0.2816
-400,0,40,0.8399851777070354,0.0,0.096,0.0576,1.2264639576619074,1.32,0.5,0.4,0.2,0.52,0.5800000000000001,0.2832
-400,0,60,0.6447621766835038,0.0,0.096,0.0576,1.1633679550472737,1.28,0.5,0.4,0.2,0.53,0.57,0.28480000000000005
-400,0,80,0.7391374095592582,0.0,0.096,0.0576,1.302477485262374,1.24,0.5,0.4,0.2,0.54,0.56,0.28640000000000004
-400,0,100,0.6476852725058455,0.0,0.096,0.0576,1.1310408705745914,1.2,0.5,0.4,0.2,0.55,0.55,0.28800000000000003
-400,0,120,0.7526852228216547,0.0,0.096,0.0576,1.275220158319804,1.16,0.5,0.4,0.52,0.56,0.37999999999999995,0.43296
-400,0,140,0.745612532370578,0.0,0.096,0.0576,1.2591093361540977,1.12,0.5,0.4,0.8400000000000001,0.5700000000000001,0.20999999999999996,0.5830400000000001
-400,0,160,0.6779365790491675,0.0,0.096,0.0576,1.2242146181037923,1.08,0.5,0.4,0.8400000000000001,0.5800000000000001,0.19999999999999996,0.5897600000000001
-400,0,180,0.6225732265865844,0.0,0.096,0.0576,1.2173060061927607,1.04,0.5,0.4,0.52,0.5900000000000001,0.35,0.44544000000000006
-380,-120,-200,0.5996544371548995,0.0,0.096,0.0576,1.3048205582384815,1.8,0.5,0.4,0.2022542346448618,0.40150282309657453,0.6988728826775692,0.2649645169545192
-380,-120,-180,0.7872598290758117,0.0,0.096,0.0576,1.1243646844684345,1.76,0.5,0.4,0.2022542346448618,0.41150282309657454,0.6888728826775692,0.26658255083167814
-380,-120,-160,0.7507143270650458,0.0,0.096,0.0576,1.2269991737690256,1.7200000000000002,0.5,0.4,0.2022542346448618,0.42150282309657455,0.6788728826775692,0.268200584708837
-380,-120,-140,0.7171046175867503,0.0,0.096,0.0576,1.2517296965309397,1.6800000000000002,0.5,0.4,0.2022542346448618,0.4315028230965745,0.6688728826775692,0.26981861858599593
-380,-120,-120,0.8085458422322748,0.0,0.096,0.0576,1.3333651889229146,1.6400000000000001,0.5,0.4,0.2022542346448618,0.4415028230965745,0.6588728826775692,0.2714366524631548
-380,-120,-100,0.6139424265985894,0.0,0.096,0.0576,1.2829301770763832,1.6,0.5,0.4,0.2022542346448618,0.4515028230965745,0.6488728826775692,0.2730546863403137
-380,-120,-80,0.6156869860431998,0.0,0.096,0.0576,1.2972964474890896,1.56,0.5,0.4,0.2022542346448618,0.46150282309657453,0.6388728826775691,0.2746727202174726
-380,-120,-60,0.633797615933564,0.0,0.096,0.0576,1.2861874615573279,1.52,0.5,0.4,0.2022542346448618,0.47150282309657454,0.6288728826775691,0.2762907540946315
-380,-120,-40,0.7701700561374398,0.0,0.096,0.0576,1.401442023348859,1.48,0.5,0.4,0.2022542346448618,0.48150282309657455,0.6188728826775691,0.2779087879717904
-380,-120,-20,0.7090164392302927,0.0,0.096,0.0576,1.2690485547329047,1.44,0.5,0.4,0.2022542346448618,0.49150282309657456,0.6088728826775691,0.2795268218489493
-380,-120,0,0.7994254322093105,0.0,0.096,0.0576,1.3957632875626522,1.4,0.5,0.4,0.2022542346448618,0.5015028230965746,0.5988728826775691,0.2811448557261082
