x,y,z,TGF_beta1,exosomes,alpha_SMA,collagen_I,PDGF,VEGF,IL1_beta,TNF_alpha,oxygen,glucose,lactate,ATP
-400,0,-200,1.3713066898148096,0.0,0.024,0.0144,1.3826444788583652,1.8,0.5,0.4,0.2,0.4,0.7,0.264
-400,0,-180,1.2766879231357116,0.0,0.024,0.0144,1.3547439583788738,1.76,0.5,0.4,0.2,0.41000000000000003,0.69,0.26560000000000006
-400,0,-160,1.430154152617279,0.0,0.024,0.0144,1.152043094421704,1.7200000000000002,0.5,0.4,0.2,0.42000000000000004,0.68,0.26720000000000005
-400,0,-140,1.2741053451607747,0.0,0.024,0.0144,1.3894607643215127,1.6800000000000002,0.5,0.4,0.2,0.43000000000000005,0.67,0.26880000000000004
-400,0,-120,1.3941310356886774,0.0,0.024,0.0144,1.3838490471008615,1.6400000000000001,0.5,0.4,0.2,0.44000000000000006,0.66,0.27040000000000003
-400,0,-100,1.499820447831188,0.0,0.024,0.0144,1.165308751294895,1.6,0.5,0.4,0.2,0.45,0.65,0.272
-400,0,-80,1.1725576463073755,0.0,0.024,0.0144,1.227400429783399,1.56,0.5,0.4,0.2,0.46,0.64,0.2736
-400,0,-60,1.5059234769135188,0.0,0.024,0.0144,1.231548715793098,1.52,0.5,0.4,0.2,0.47000000000000003,0.63,0.2752
-400,0,-40,1.235501829176954,0.0,0.024,0.0144,1.3513934709706912,1.48,0.5,0.4,0.2,0.48000000000000004,0.62,0.27680000000000005
-400,0,-20,1.0179046068032,0.0,0.024,0.0144,1.1309622065812133,1.44,0.5,0.4,0.2,0.49000000000000005,0.61,0.27840000000000004
-400,0,0,1.3251375547053337,0.0,0.024,0.0144,1.3595168596744562,1.4,0.5,0.4,0.2,0.5,0.6,0.28
-400,0,20,1.0407025092512756,0.0,0.024,0.0144,1.1292636115130241,1.3599999999999999,0.5,0.4,0.2,0.51,0.59,0.2816
-400,0,40,1.2093079777428037,0.0,0.024,0.0144,1.386352488525451,1.32,0.5,0.4,0.2,0.52,0.5800000000000001,0.2832
-400,0,60,1.2472759148063814,0.0,0.024,0.0144,1.2988942122815483,1.28,0.5,0.4,0.2,0.53,0.57,0.28480000000000005
-400,0,80,1.2450809639583582,0.0,0.024,0.0144,1.134592446576645,1.24,0.5,0.4,0.2,0.54,0.56,0.28640000000000004
-400,0,100,1.425684412305175,0.0,0.024,0.0144,1.2503378792076731,1.2,0.5,0.4,0.2,0.55,0.55,0.28800000000000003
-400,0,120,1.2769601156977375,0.0,0.024,0.0144,1.2930980381588428,1.16,0.5,0.4,0.52,0.56,0.37999999999999995,0.43296
-400,0,140,1.247658453693747,0.0,0.024,0.0144,1.180906998596014,1.12,0.5,0.4,0.8400000000000001,0.5700000000000001,0.20999999999999996,0.5830400000000001
-400,0,160,1.3217041734604948,0.0,0.024,0.0144,1.1788402833302274,1.08,0.5,0.4,0.8400000000000001,0.5800000000000001,0.19999999999999996,0.5897600000000001
-400,0,180,1.3321014369476063,0.0,0.024,0.0144,1.1977577908515573,1.04,0.5,0.4,0.52,0.5900000000000001,0.35,0.44544000000000006
-380,-120,-200,1.3924414418483584,0.0,0.024,0.0144,1.2061230419573112,1.8,0.5,0.4,0.2022542346448618,0.40150282309657453,0.6988728826775692,0.2649645169545192
-380,-120,-180,1.4774243772125637,0.0,0.024,0.0144,1.2099468652112,1.76,0.5,0.4,0.2022542346448618,0.41150282309657454,0.6888728826775692,0.26658255083167814
-380,-120,-160,1.203253259599229,0.0,0.024,0.0144,1.2006246071472269,1.7200000000000002,0.5,0.4,0.2022542346448618,0.42150282309657455,0.6788728826775692,0.268200584708837
-380,-120,-140,1.0496282077024675,0.0,0.024,0.0144,1.3772449236606052,1.6800000000000002,0.5,0.4,0.2022542346448618,0.4315028230965745,0.6688728826775692,0.26981861858599593
-380,-120,-120,1.3412015149786483,0.0,0.024,0.0144,1.3185030335688395,1.6400000000000001,0.5,0.4,0.2022542346448618,0.4415028230965745,0.6588728826775692,0.2714366524631548
-380,-120,-100,1.4740429879086325,0.0,0.024,0.0144,1.3010080965135864,1.6,0.5,0.4,0.2022542346448618,0.4515028230965745,0.6488728826775692,0.2730546863403137
-380,-120,-80,1.140373533983099,0.0,0.024,0.0144,1.307699038707303,1.56,0.5,0.4,0.2022542346448618,0.46150282309657453,0.6388728826775691,0.2746727202174726
-380,-120,-60,1.2739516243425935,0.0,0.024,0.0144,1.3194473598822727,1.52,0.5,0.4,0.2022542346448618,0.47150282309657454,0.6288728826775691,0.2762907540946315
-380,-120,-40,1.060128921405691,0.0,0.024,0.0144,1.3288108806592798,1.48,0.5,0.4,0.2022542346448618,0.48150282309657455,0.6188728826775691,0.2779087879717904
-380,-120,-20,1.2300691153364307,0.0,0.024,0.0144,1.1788182477478775,1.44,0.5,0.4,0.2022542346448618,0.49150282309657456,0.6088728826775691,0.2795268218489493
-380,-120,0,1.2593194876275147,0.0,0.024,0.0144,1.3112196061625927,1.4,0.5,0.4,0.2022542346448618,0.5015028230965746,0.5988728826775691,0.2811448557261082
-380,-120,20,1.2455655506638437,0.0,0.024,0.0144,1.373201523070749,1.3599999999999999,0.5,0.4,0.2022542346448618,0.5115028230965746,0.5888728826775691,0.28276288960326706
-380,-120,40,1.182779794842221,0.0,0.024,0.0144,1.1753165220253723,1.32,0.5,0.4,0.2022542346448618,0.5215028230965746,0.5788728826775691,0.284380923480426
-380,-120,60,1.4520536701245583,0.0,0.024,0.0144,1.2166991589914766,1.28,0.5,0.4,0.2022542346448618,0.5315028230965746,0.5688728826775691,0.28599895735758485
-380,-120,80,1.1950597070634636,0.0,0.024,0.0144,1.335628492904711,1.24,0.5,0.4,0.2022542346448618,0.5415028230965745,0.5588728826775692,0.28761699123474377
-380,-120,100,1.1905688351314951,0.0,0.024,0.0144,1.17660484975355,1.2,0.5,0.4,0.2022542346448618,0.5515028230965746,0.5488728826775692,0.2892350251119027
-380,-120,120,1.1344947157919891,0.0,0.024,0.0144,1.1934346859136562,1.16,0.5,0.4,0.5222542346448618,0.5615028230965746,0.3788728826775691,0.43459778170178465
-380,-120,140,1.4089693330696782,0.0,0.024,0.0144,1.3391628522558408,1.12,0.5,0.4,0.8422542346448618,0.5715028230965745,0.2088728826775691,0.5850805382916666
-380,-120,160,1.4637167975444363,0.0,0.024,0.0144,1.3007530295146108,1.08,0.5,0.4,0.8422542346448618,0.5815028230965745,0.19887288267756908,0.5918185721688255
-380,-120,180,1.4663669349665043,0.0,0.024,0.0144,1.195167862606473,1.04,0.5,0.4,0.5222542346448618,0.5915028230965745,0.3488728826775691,0.4471318833332613
-380,-100,-200,1.1336541048598998,0.0,0.024,0.0144,1.302226654063778,1.8,0.5,0.4,0.21059351886834501,0.40706234591223,0.6947032405658276,0.268579753459568
-380,-100,-180,1.3001439078832508,0.0,0.024,0.0144,1.1362956664066959,1.76,0.5,0.4,0.21059351886834501,0.41706234591223,0.6847032405658275,0.2702645016105148
-380,-100,-160,1.1133667588145653,0.0,0.024,0.0144,1.283538300283549,1.7200000000000002,0.5,0.4,0.21059351886834501,0.42706234591223,0.6747032405658275,0.2719492497614615
-380,-100,-140,1.2293757571388755,0.0,0.024,0.0144,1.1533419815662576,1.6800000000000002,0.5,0.4,0.21059351886834501,0.43706234591223003,0.6647032405658275,0.2736339979124083
-380,-100,-120,1.4370594348324814,0.0,0.024,0.0144,1.3330320829911826,1.6400000000000001,0.5,0.4,0.21059351886834501,0.44706234591223004,0.6547032405658275,0.27531874606335505
-380,-100,-100,1.0977037777407714,0.0,0.024,0.0144,1.257888158603932,1.6,0.5,0.4,0.21059351886834501,0.45706234591223,0.6447032405658275,0.2770034942143018
-380,-100,-80,1.2956246105383247,0.0,0.024,0.0144,1.2535835085850544,1.56,0.5,0.4,0.21059351886834501,0.46706234591223,0.6347032405658275,0.2786882423652486
-380,-100,-60,0.9960352731584292,0.0,0.024,0.0144,1.152177659553979,1.52,0.5,0.4,0.21059351886834501,0.47706234591223,0.6247032405658275,0.28037299051619535
-380,-100,-40,1.3359544190682033,0.0,0.024,0.0144,1.1896472276978158,1.48,0.5,0.4,0.21059351886834501,0.48706234591223,0.6147032405658275,0.2820577386671421
-380,-100,-20,1.20915441483018,0.0,0.024,0.0144,1.2544672877879846,1.44,0.5,0.4,0.21059351886834501,0.49706234591223003,0.6047032405658275,0.2837424868180889
-380,-100,0,1.2878907364762047,0.0,0.024,0.0144,1.3674339363593904,1.4,0.5,0.4,0.21059351886834501,0.50706234591223,0.5947032405658275,0.2854272349690356
-380,-100,20,1.4588105137756064,0.0,0.024,0.0144,1.3565291002256232,1.3599999999999999,0.5,0.4,0.21059351886834501,0.51706234591223,0.5847032405658275,0.2871119831199824
-380,-100,40,1.2347954072556608,0.0,0.024,0.0144,1.234727682611413,1.32,0.5,0.4,0.21059351886834501,0.52706234591223,0.5747032405658274,0.28879673127092914
-380,-100,60,1.4674055936040422,0.0,0.024,0.0144,1.2474074703556417,1.28,0.5,0.4,0.21059351886834501,0.53706234591223,0.5647032405658274,0.2904814794218759
-380,-100,80,1.460907782773666,0.0,0.024,0.0144,1.3263818486682377,1.24,0.5,0.4,0.21059351886834501,0.54706234591223,0.5547032405658275,0.2921662275728226
-380,-100,100,1.2986273427720545,0.0,0.024,0.0144,1.3261367065984448,1.2,0.5,0.4,0.21059351886834501,0.55706234591223,0.5447032405658275,0.2938509757237694
