cell_id,x,y,z,cell_type,volume,activation_level,miR_455_3p_level,miR_148a_5p_level,alpha_SMA_production,collagen_I_production,exosome_uptake_rate,last_exosome_uptake,miR_455_3p_effect,miR_148a_5p_effect,synergy_factor,cell_cycle_phase,stress_level,metabolic_activity,receptor_density,endosome_count,lysosome_count,mitochondria_activity,ER_stress,autophagy_level,senescence_markers,surface_receptor_count,internalized_receptor_count,vesicle_count,secretory_vesicle_count,actin_polymerization,stress_fiber_density,cell_stiffness,migration_speed,protrusion_activity,TGF_pathway_activity,PDGF_pathway_activity,apoptosis_pathway_activity,proliferation_signal
0,211.72580141353896,-138.12248060240833,-125.96979693037322,0,4407.1103846522665,0.07933851020478783,0.0,0.0,0.6347080816383026,0.39669255102393913,0.6451395988967372,2160,0.0,0.0,1.0,0.0,0.5172604523061807,0.374688870198746,107.01527091937965,3.0,13,0.2865182882851009,0.10314006326622419,0.1551781356918542,0.0,83.07903299731804,23.936237922061615,10,7,0.20521000847989632,0.04897752896764344,0.5734662934514652,0.14095737105393333,0.21143605658089998,0.03194755196755724,0.341522954841366,0.25863022615309034,0.56920492473561
1,-115.65335529832294,44.090500411747385,-135.42864069133813,0,5159.686286002189,0.07576838606246716,0.0,0.0,0.6061470884997373,0.3788419303123358,0.4928359539575535,2160,0.0,0.0,1.0,0.0,0.10585153948704408,0.5655067602345603,122.38057792697,8.0,17,0.4027523292884971,0.09849890188120732,0.03175546184611322,0.0,92.70283626257802,29.677741664391995,6,11,0.2427972017187944,0.018857001609544538,0.5282855024143168,0.21334844373470796,0.32002266560206194,0.02172613568877113,0.40326109023456364,0.05292576974352204,0.6721018170576061
2,-216.30731494255346,259.0974605904377,-160.6915874271139,0,4558.957335550041,0.08214963812720534,0.0,0.0,0.6571971050176427,0.4107481906360267,0.5393040996688531,2160,0.0,0.0,1.0,0.0,0.8644090287685475,0.2617672186603676,125.10975641651007,6.0,16,0.21005609964958377,0.10679452956536695,0.2593227086305642,0.10284369594042231,95.71819498396067,29.391561432549395,4,8,0.28569515313155924,0.10806639647938879,0.6620995947190832,0.09825566277819278,0.1473834941672892,0.1932024086359811,0.29177155418861705,0.43220451438427376,0.48628592364769513
3,253.94421762690843,-97.62810048854998,-151.67201426657098,0,5056.513738202664,0.0801808573537913,0.0,0.0,0.6414468588303304,0.4009042867689565,0.7292613791731196,2160,0.0,0.0,1.0,0.0,0.5541357226456077,0.34501797660311767,99.37411389316875,3.0,15,0.31386507020040133,0.10423511455992869,0.16624071679368232,0.0,75.60879422451548,23.76531966865327,6,7,0.19278953701802357,0.0,0.5,0.12970803949129459,0.19456205923694186,0.0009214981173406717,0.3262020334830005,0.27706786132280387,0.5436700558050008
4,-153.08765761642474,-256.4078763378568,-120.0,0,5139.929258191468,0.08057705685640804,0.0,0.0,0.6446164548512643,0.4028852842820402,0.45156689710586173,2160,0.0,0.0,1.0,0.0,0.4718123214965127,0.34521091078790084,85.69966292423038,2.0,11,0.31980547700464224,0.10475017391333044,0.14154369644895382,0.0,75.84649966281638,9.853163261413997,7,6,0.19617050535420175,0.12275141103113604,0.684127116546704,0.1297395405593576,0.1946093108390364,0.02351825807592419,0.3201773601183516,0.23590616074825635,0.5336289335305859
5,-125.06419173280243,252.9718681337206,-160.9004445143147,0,4563.6214646201815,0.08057496937697743,0.0,0.0,0.6445997550158195,0.40287484688488717,0.45778467519414895,2160,0.0,0.0,1.0,0.0,0.4723591898829921,0.3438914848208088,92.2994663618279,3.0,17,0.325044089437856,0.10474746019007067,0.14170775696489762,0.0,70.0454396857351,22.254026676092792,9,9,0.24925676139218017,0.08273841107221383,0.6241076166083207,0.12924388017079153,0.1938658202561873,0.05464745497260446,0.31910929621355816,0.23617959494149604,0.531848827022597
6,61.28265379279029,1.862484153493429,-174.3074986259811,0,3858.1459078028256,0.07443114669077154,0.0,0.0,0.5954491735261723,0.3721557334538577,0.584232564482428,2160,0.0,0.0,1.0,1.8153677421689494,0.0,0.6426287788430651,109.69046805114922,5.0,14,0.5956222860358308,0.09676049069800301,0.0,0.0,78.58876394918559,31.101704101963634,8,8,0.17247699328551422,0.0,0.5,0.24270203246549218,0.3640530486982383,0.09096757336970163,0.42543189290952216,0.0,0.7090531548492036
7,166.1007282346872,-3.3530764597883103,-144.43213005403913,0,4507.164759527363,0.07707863392387192,0.0,0.0,0.6166290713909753,0.3853931696193596,0.5776344073548881,2160,0.0,0.0,1.0,1.3669439181206522,0.17581799661109765,0.5003771454971743,113.34423489494094,4.0,14,0.5231844224099715,0.1002022241010335,0.05274539898332929,0.0,75.78245560890736,37.56177928603359,8,7,0.09682606324492232,0.12836057856855657,0.6925408678528349,0.1885803421523751,0.28287051322856266,-0.15479727874960122,0.3802661590455633,0.08790899830554882,0.6337769317426055
8,165.87928948451275,129.41237129765798,-156.9566807644501,0,4973.694571055644,0.07848297769449854,0.0,0.0,0.6278638215559883,0.3924148884724927,0.6441460333989395,2160,0.0,0.0,1.0,0.0,0.38886038303590903,0.4178838367840465,101.46418097879422,3.0,16,0.32468872805024845,0.10202787100284809,0.1166581149107727,0.0,90.18242898131489,11.281751997479333,8,6,0.19989147537986438,0.15553866356603113,0.7333079953490467,0.15731450436125446,0.23597175654188168,0.10255743420430984,0.35554222805645336,0.19443019151795451,0.5925703800940889
9,-88.63223331772501,59.35576517748983,-120.0,0,4176.143353912159,0.07510496398614751,0.0,0.0,0.6008397118891801,0.37552481993073755,0.7420825818083616,2160,0.0,0.0,1.0,0.0,0.10520408340771997,0.5951750440255813,110.77944453898266,5.0,19,0.4071375684442226,0.09763645318199177,0.03156122502231599,0.0,87.30094673143488,23.478497807547786,6,7,0.22146463222294138,0.22899686136174446,0.8434952920426166,0.22465983753613403,0.336989756304201,-0.11358394722865658,0.4151976754114855,0.052602041703859986,0.6919961256858091
10,76.15640301623809,48.302158218235924,-132.43954052454959,0,3937.957955210272,0.07477677065267184,0.0,0.0,0.5982141652213747,0.3738838532633592,0.46098174404618636,2160,0.0,0.0,1.0,0.0,0.02133026637243006,0.6249134470426202,82.26435636566453,5.0,17,0.34838317208874847,0.09720980184847339,0.006399079911729018,0.0,65.63949533189152,16.62486103377301,5,9,0.15769619821556996,0.0,0.5,0.23594667596486513,0.35392001394729766,-0.031882064329260607,0.4205607304714768,0.01066513318621503,0.7009345507857947
11,-6.281905593955277,120.83942021521071,-155.99371638204804,0,4049.2767849311754,0.07592391596673925,0.0,0.0,0.607391327733914,0.37961957983369626,0.6439748064375284,2160,0.0,0.0,1.0,0.0,0.10376916970081973,0.5582206421909036,88.97980430024762,4.0,14,0.5990693278736421,0.09870109075676103,0.03113075091024592,0.0,66.47792943943429,22.501874860813334,9,7,0.2129280248432507,0.04407294608979713,0.5661094191346957,0.21057356773778105,0.3158603516066716,0.09245600506696836,0.4000051296590425,0.051884584850409865,0.6666752160984042
12,-215.6670768479406,-232.88511264980255,-139.517943469556,0,3759.100755804922,0.08133485539256373,0.0,0.0,0.6506788431405098,0.40667427696281866,0.48276725387098357,2160,0.0,0.0,1.0,0.0,0.5579168799074934,0.3146013471163329,121.37312190677972,6.0,14,0.26482150141621164,0.10573531201033286,0.16737506397224802,0.0,89.74904315001984,31.624078756759875,5,9,0.2410853428115382,0.0,0.5,0.11816412232432937,0.17724618348649404,0.14881427034772823,0.3064915609934226,0.2789584399537467,0.510819268322371
